id,skill_set,subcategory 
15053,"('marketing-strategy', 'social-media-marketing', 'microsoft-office')","LINE
"
15054,"('marketing-strategy', 'social-media-marketing', 'microsoft-office')","Review
"
15055,"('marketing-strategy', 'social-media-marketing', 'microsoft-office')","Blogger Review
"
15056,"('marketing-strategy', 'social-media-marketing', 'microsoft-office')","SEO
"
15057,"('marketing-strategy', 'social-media-marketing', 'microsoft-office')","Data Analyst
"
15058,"('marketing-strategy', 'social-media-marketing', 'microsoft-office')",Web & Page Admin
15059,"('marketing-strategy', 'social-media-marketing', 'microsoft-word')","Advertisement Page / Web
"
15060,"('marketing-strategy', 'social-media-marketing', 'microsoft-word')","Beauty Review
"
15061,"('marketing-strategy', 'social-media-marketing', 'microsoft-word')","Net-Idol Review
"
15062,"('marketing-strategy', 'social-media-marketing', 'microsoft-word')","Marketing Research
"
15063,"('marketing-strategy', 'social-media-marketing', 'microsoft-word')","Questionnaire
"
15064,"('marketing-strategy', 'social-media-marketing', 'microsoft-word')","LINE
"
15065,"('marketing-strategy', 'social-media-marketing', 'microsoft-word')","Review
"
15066,"('marketing-strategy', 'social-media-marketing', 'microsoft-word')","Blogger Review
"
15067,"('marketing-strategy', 'social-media-marketing', 'microsoft-word')","SEO
"
15068,"('marketing-strategy', 'social-media-marketing', 'microsoft-word')","Data Analyst
"
15069,"('marketing-strategy', 'social-media-marketing', 'microsoft-word')",Web & Page Admin
15070,"('marketing-strategy', 'social-media-marketing', 'microsoft-excel')","Advertisement Page / Web
"
15071,"('marketing-strategy', 'social-media-marketing', 'microsoft-excel')","Beauty Review
"
15072,"('marketing-strategy', 'social-media-marketing', 'microsoft-excel')","Net-Idol Review
"
15073,"('marketing-strategy', 'social-media-marketing', 'microsoft-excel')","Marketing Research
"
15074,"('marketing-strategy', 'social-media-marketing', 'microsoft-excel')","Questionnaire
"
15075,"('marketing-strategy', 'social-media-marketing', 'microsoft-excel')","LINE
"
15076,"('marketing-strategy', 'social-media-marketing', 'microsoft-excel')","Review
"
15077,"('marketing-strategy', 'social-media-marketing', 'microsoft-excel')","Blogger Review
"
15078,"('marketing-strategy', 'social-media-marketing', 'microsoft-excel')","SEO
"
15079,"('marketing-strategy', 'social-media-marketing', 'microsoft-excel')","Data Analyst
"
15080,"('marketing-strategy', 'social-media-marketing', 'microsoft-excel')",Web & Page Admin
15081,"('marketing-strategy', 'social-media-marketing', 'microsoft-powerpoint')","Advertisement Page / Web
"
15082,"('marketing-strategy', 'social-media-marketing', 'microsoft-powerpoint')","Beauty Review
"
15083,"('marketing-strategy', 'social-media-marketing', 'microsoft-powerpoint')","Net-Idol Review
"
15084,"('marketing-strategy', 'social-media-marketing', 'microsoft-powerpoint')","Marketing Research
"
15085,"('marketing-strategy', 'social-media-marketing', 'microsoft-powerpoint')","Questionnaire
"
15086,"('marketing-strategy', 'social-media-marketing', 'microsoft-powerpoint')","LINE
"
15087,"('marketing-strategy', 'social-media-marketing', 'microsoft-powerpoint')","Review
"
15088,"('marketing-strategy', 'social-media-marketing', 'microsoft-powerpoint')","Blogger Review
"
15089,"('marketing-strategy', 'social-media-marketing', 'microsoft-powerpoint')","SEO
"
15090,"('marketing-strategy', 'social-media-marketing', 'microsoft-powerpoint')","Data Analyst
"
15091,"('marketing-strategy', 'social-media-marketing', 'microsoft-powerpoint')",Web & Page Admin
15092,"('marketing-strategy', 'social-media-marketing', 'management')","Advertisement Page / Web
"
15093,"('marketing-strategy', 'social-media-marketing', 'management')","Beauty Review
"
15094,"('marketing-strategy', 'social-media-marketing', 'management')","Net-Idol Review
"
15095,"('marketing-strategy', 'social-media-marketing', 'management')","Marketing Research
"
15096,"('marketing-strategy', 'social-media-marketing', 'management')","Questionnaire
"
15097,"('marketing-strategy', 'social-media-marketing', 'management')","LINE
"
15098,"('marketing-strategy', 'social-media-marketing', 'management')","Review
"
15099,"('marketing-strategy', 'social-media-marketing', 'management')","Blogger Review
"
15100,"('marketing-strategy', 'social-media-marketing', 'management')","SEO
"
15101,"('marketing-strategy', 'social-media-marketing', 'management')","Data Analyst
"
15102,"('marketing-strategy', 'social-media-marketing', 'management')",Web & Page Admin
15103,"('marketing-strategy', 'social-media-marketing', 'research')","Advertisement Page / Web
"
15104,"('marketing-strategy', 'social-media-marketing', 'research')","Beauty Review
"
15105,"('marketing-strategy', 'social-media-marketing', 'research')","Net-Idol Review
"
15106,"('marketing-strategy', 'social-media-marketing', 'research')","Marketing Research
"
15107,"('marketing-strategy', 'social-media-marketing', 'research')","Questionnaire
"
15108,"('marketing-strategy', 'social-media-marketing', 'research')","LINE
"
15109,"('marketing-strategy', 'social-media-marketing', 'research')","Review
"
15110,"('marketing-strategy', 'social-media-marketing', 'research')","Blogger Review
"
15111,"('marketing-strategy', 'social-media-marketing', 'research')","SEO
"
15112,"('marketing-strategy', 'social-media-marketing', 'research')","Data Analyst
"
15113,"('marketing-strategy', 'social-media-marketing', 'research')",Web & Page Admin
15114,"('marketing-strategy', 'social-media-marketing', 'digital-marketing')","Advertisement Page / Web
"
15115,"('marketing-strategy', 'social-media-marketing', 'digital-marketing')","Beauty Review
"
15116,"('marketing-strategy', 'social-media-marketing', 'digital-marketing')","Net-Idol Review
"
15117,"('marketing-strategy', 'social-media-marketing', 'digital-marketing')","Marketing Research
"
15118,"('marketing-strategy', 'social-media-marketing', 'digital-marketing')","Questionnaire
"
15119,"('marketing-strategy', 'social-media-marketing', 'digital-marketing')","LINE
"
15120,"('marketing-strategy', 'social-media-marketing', 'digital-marketing')","Review
"
15121,"('marketing-strategy', 'social-media-marketing', 'digital-marketing')","Blogger Review
"
15122,"('marketing-strategy', 'social-media-marketing', 'digital-marketing')","SEO
"
15123,"('marketing-strategy', 'social-media-marketing', 'digital-marketing')","Data Analyst
"
15124,"('marketing-strategy', 'social-media-marketing', 'digital-marketing')",Web & Page Admin
15125,"('marketing-strategy', 'social-media-marketing', 'integrated-marketing')","Advertisement Page / Web
"
15126,"('marketing-strategy', 'social-media-marketing', 'integrated-marketing')","Beauty Review
"
15127,"('marketing-strategy', 'social-media-marketing', 'integrated-marketing')","Net-Idol Review
"
15128,"('marketing-strategy', 'social-media-marketing', 'integrated-marketing')","Marketing Research
"
15129,"('marketing-strategy', 'social-media-marketing', 'integrated-marketing')","Questionnaire
"
15130,"('marketing-strategy', 'social-media-marketing', 'integrated-marketing')","LINE
"
15131,"('marketing-strategy', 'social-media-marketing', 'integrated-marketing')","Review
"
15132,"('marketing-strategy', 'social-media-marketing', 'integrated-marketing')","Blogger Review
"
15133,"('marketing-strategy', 'social-media-marketing', 'integrated-marketing')","SEO
"
15134,"('marketing-strategy', 'social-media-marketing', 'integrated-marketing')","Data Analyst
"
15135,"('marketing-strategy', 'social-media-marketing', 'integrated-marketing')",Web & Page Admin
15136,"('marketing-strategy', 'social-media-marketing', 'marketing')","Advertisement Page / Web
"
15137,"('marketing-strategy', 'social-media-marketing', 'marketing')","Beauty Review
"
15138,"('marketing-strategy', 'social-media-marketing', 'marketing')","Net-Idol Review
"
15139,"('marketing-strategy', 'social-media-marketing', 'marketing')","Marketing Research
"
15140,"('marketing-strategy', 'social-media-marketing', 'marketing')","Questionnaire
"
15141,"('marketing-strategy', 'social-media-marketing', 'marketing')","LINE
"
15142,"('marketing-strategy', 'social-media-marketing', 'marketing')","Review
"
15143,"('marketing-strategy', 'social-media-marketing', 'marketing')","Blogger Review
"
15144,"('marketing-strategy', 'social-media-marketing', 'marketing')","SEO
"
15145,"('marketing-strategy', 'social-media-marketing', 'marketing')","Data Analyst
"
15146,"('marketing-strategy', 'social-media-marketing', 'marketing')",Web & Page Admin
15147,"('marketing-strategy', 'social-media-marketing', 'advertising')","Advertisement Page / Web
"
15148,"('marketing-strategy', 'social-media-marketing', 'advertising')","Beauty Review
"
15149,"('marketing-strategy', 'social-media-marketing', 'advertising')","Net-Idol Review
"
15150,"('marketing-strategy', 'social-media-marketing', 'advertising')","Marketing Research
"
15151,"('marketing-strategy', 'social-media-marketing', 'advertising')","Questionnaire
"
15152,"('marketing-strategy', 'social-media-marketing', 'advertising')","LINE
"
15153,"('marketing-strategy', 'social-media-marketing', 'advertising')","Review
"
15154,"('marketing-strategy', 'social-media-marketing', 'advertising')","Blogger Review
"
15155,"('marketing-strategy', 'social-media-marketing', 'advertising')","SEO
"
15156,"('marketing-strategy', 'social-media-marketing', 'advertising')","Data Analyst
"
15157,"('marketing-strategy', 'social-media-marketing', 'advertising')",Web & Page Admin
15158,"('marketing-strategy', 'social-media-marketing', 'direct-marketing')","Advertisement Page / Web
"
15159,"('marketing-strategy', 'social-media-marketing', 'direct-marketing')","Beauty Review
"
15160,"('marketing-strategy', 'social-media-marketing', 'direct-marketing')","Net-Idol Review
"
15161,"('marketing-strategy', 'social-media-marketing', 'direct-marketing')","Marketing Research
"
15162,"('marketing-strategy', 'social-media-marketing', 'direct-marketing')","Questionnaire
"
15163,"('marketing-strategy', 'social-media-marketing', 'direct-marketing')","LINE
"
15164,"('marketing-strategy', 'social-media-marketing', 'direct-marketing')","Review
"
15165,"('marketing-strategy', 'social-media-marketing', 'direct-marketing')","Blogger Review
"
15166,"('marketing-strategy', 'social-media-marketing', 'direct-marketing')","SEO
"
15167,"('marketing-strategy', 'social-media-marketing', 'direct-marketing')","Data Analyst
"
15168,"('marketing-strategy', 'social-media-marketing', 'direct-marketing')",Web & Page Admin
15169,"('marketing-strategy', 'social-media-marketing', 'market-planning')","Advertisement Page / Web
"
15170,"('marketing-strategy', 'social-media-marketing', 'market-planning')","Beauty Review
"
15171,"('marketing-strategy', 'social-media-marketing', 'market-planning')","Net-Idol Review
"
15172,"('marketing-strategy', 'social-media-marketing', 'market-planning')","Marketing Research
"
15173,"('marketing-strategy', 'social-media-marketing', 'market-planning')","Questionnaire
"
15174,"('marketing-strategy', 'social-media-marketing', 'market-planning')","LINE
"
15175,"('marketing-strategy', 'social-media-marketing', 'market-planning')","Review
"
15176,"('marketing-strategy', 'social-media-marketing', 'market-planning')","Blogger Review
"
15177,"('marketing-strategy', 'social-media-marketing', 'market-planning')","SEO
"
15178,"('marketing-strategy', 'social-media-marketing', 'market-planning')","Data Analyst
"
15179,"('marketing-strategy', 'social-media-marketing', 'market-planning')",Web & Page Admin
15180,"('marketing-strategy', 'direct-marketing', 'microsoft-office')","Advertisement Page / Web
"
15181,"('marketing-strategy', 'direct-marketing', 'microsoft-office')","Beauty Review
"
15182,"('marketing-strategy', 'direct-marketing', 'microsoft-office')","Net-Idol Review
"
15183,"('marketing-strategy', 'direct-marketing', 'microsoft-office')","Marketing Research
"
15184,"('marketing-strategy', 'direct-marketing', 'microsoft-office')","Questionnaire
"
15185,"('marketing-strategy', 'direct-marketing', 'microsoft-office')","LINE
"
15186,"('marketing-strategy', 'direct-marketing', 'microsoft-office')","Review
"
15187,"('marketing-strategy', 'direct-marketing', 'microsoft-office')","Blogger Review
"
15188,"('marketing-strategy', 'direct-marketing', 'microsoft-office')","SEO
"
15189,"('marketing-strategy', 'direct-marketing', 'microsoft-office')","Data Analyst
"
15190,"('marketing-strategy', 'direct-marketing', 'microsoft-office')",Web & Page Admin
15191,"('marketing-strategy', 'direct-marketing', 'microsoft-word')","Advertisement Page / Web
"
15192,"('marketing-strategy', 'direct-marketing', 'microsoft-word')","Beauty Review
"
15193,"('marketing-strategy', 'direct-marketing', 'microsoft-word')","Net-Idol Review
"
15194,"('marketing-strategy', 'direct-marketing', 'microsoft-word')","Marketing Research
"
15195,"('marketing-strategy', 'direct-marketing', 'microsoft-word')","Questionnaire
"
15196,"('marketing-strategy', 'direct-marketing', 'microsoft-word')","LINE
"
15197,"('marketing-strategy', 'direct-marketing', 'microsoft-word')","Review
"
15198,"('marketing-strategy', 'direct-marketing', 'microsoft-word')","Blogger Review
"
15199,"('marketing-strategy', 'direct-marketing', 'microsoft-word')","SEO
"
15200,"('marketing-strategy', 'direct-marketing', 'microsoft-word')","Data Analyst
"
15201,"('marketing-strategy', 'direct-marketing', 'microsoft-word')",Web & Page Admin
15202,"('marketing-strategy', 'direct-marketing', 'microsoft-excel')","Advertisement Page / Web
"
15203,"('marketing-strategy', 'direct-marketing', 'microsoft-excel')","Beauty Review
"
15204,"('marketing-strategy', 'direct-marketing', 'microsoft-excel')","Net-Idol Review
"
15205,"('marketing-strategy', 'direct-marketing', 'microsoft-excel')","Marketing Research
"
15206,"('marketing-strategy', 'direct-marketing', 'microsoft-excel')","Questionnaire
"
15207,"('marketing-strategy', 'direct-marketing', 'microsoft-excel')","LINE
"
15208,"('marketing-strategy', 'direct-marketing', 'microsoft-excel')","Review
"
15209,"('marketing-strategy', 'direct-marketing', 'microsoft-excel')","Blogger Review
"
15210,"('marketing-strategy', 'direct-marketing', 'microsoft-excel')","SEO
"
15211,"('marketing-strategy', 'direct-marketing', 'microsoft-excel')","Data Analyst
"
15212,"('marketing-strategy', 'direct-marketing', 'microsoft-excel')",Web & Page Admin
15213,"('marketing-strategy', 'direct-marketing', 'microsoft-powerpoint')","Advertisement Page / Web
"
15214,"('marketing-strategy', 'direct-marketing', 'microsoft-powerpoint')","Beauty Review
"
15215,"('marketing-strategy', 'direct-marketing', 'microsoft-powerpoint')","Net-Idol Review
"
15216,"('marketing-strategy', 'direct-marketing', 'microsoft-powerpoint')","Marketing Research
"
15217,"('marketing-strategy', 'direct-marketing', 'microsoft-powerpoint')","Questionnaire
"
15218,"('marketing-strategy', 'direct-marketing', 'microsoft-powerpoint')","LINE
"
15219,"('marketing-strategy', 'direct-marketing', 'microsoft-powerpoint')","Review
"
15220,"('marketing-strategy', 'direct-marketing', 'microsoft-powerpoint')","Blogger Review
"
15221,"('marketing-strategy', 'direct-marketing', 'microsoft-powerpoint')","SEO
"
15222,"('marketing-strategy', 'direct-marketing', 'microsoft-powerpoint')","Data Analyst
"
15223,"('marketing-strategy', 'direct-marketing', 'microsoft-powerpoint')",Web & Page Admin
15224,"('marketing-strategy', 'direct-marketing', 'management')","Advertisement Page / Web
"
15225,"('marketing-strategy', 'direct-marketing', 'management')","Beauty Review
"
15226,"('marketing-strategy', 'direct-marketing', 'management')","Net-Idol Review
"
15227,"('marketing-strategy', 'direct-marketing', 'management')","Marketing Research
"
15228,"('marketing-strategy', 'direct-marketing', 'management')","Questionnaire
"
15229,"('marketing-strategy', 'direct-marketing', 'management')","LINE
"
15230,"('marketing-strategy', 'direct-marketing', 'management')","Review
"
15231,"('marketing-strategy', 'direct-marketing', 'management')","Blogger Review
"
15232,"('marketing-strategy', 'direct-marketing', 'management')","SEO
"
15233,"('marketing-strategy', 'direct-marketing', 'management')","Data Analyst
"
15234,"('marketing-strategy', 'direct-marketing', 'management')",Web & Page Admin
15235,"('marketing-strategy', 'direct-marketing', 'research')","Advertisement Page / Web
"
15236,"('marketing-strategy', 'direct-marketing', 'research')","Beauty Review
"
15237,"('marketing-strategy', 'direct-marketing', 'research')","Net-Idol Review
"
15238,"('marketing-strategy', 'direct-marketing', 'research')","Marketing Research
"
15239,"('marketing-strategy', 'direct-marketing', 'research')","Questionnaire
"
15240,"('marketing-strategy', 'direct-marketing', 'research')","LINE
"
15241,"('marketing-strategy', 'direct-marketing', 'research')","Review
"
15242,"('marketing-strategy', 'direct-marketing', 'research')","Blogger Review
"
15243,"('marketing-strategy', 'direct-marketing', 'research')","SEO
"
15244,"('marketing-strategy', 'direct-marketing', 'research')","Data Analyst
"
15245,"('marketing-strategy', 'direct-marketing', 'research')",Web & Page Admin
15246,"('marketing-strategy', 'direct-marketing', 'digital-marketing')","Advertisement Page / Web
"
15247,"('marketing-strategy', 'direct-marketing', 'digital-marketing')","Beauty Review
"
15248,"('marketing-strategy', 'direct-marketing', 'digital-marketing')","Net-Idol Review
"
15249,"('marketing-strategy', 'direct-marketing', 'digital-marketing')","Marketing Research
"
15250,"('marketing-strategy', 'direct-marketing', 'digital-marketing')","Questionnaire
"
15251,"('marketing-strategy', 'direct-marketing', 'digital-marketing')","LINE
"
15252,"('marketing-strategy', 'direct-marketing', 'digital-marketing')","Review
"
15253,"('marketing-strategy', 'direct-marketing', 'digital-marketing')","Blogger Review
"
15254,"('marketing-strategy', 'direct-marketing', 'digital-marketing')","SEO
"
15255,"('marketing-strategy', 'direct-marketing', 'digital-marketing')","Data Analyst
"
15256,"('marketing-strategy', 'direct-marketing', 'digital-marketing')",Web & Page Admin
15257,"('marketing-strategy', 'direct-marketing', 'integrated-marketing')","Advertisement Page / Web
"
15258,"('marketing-strategy', 'direct-marketing', 'integrated-marketing')","Beauty Review
"
15259,"('marketing-strategy', 'direct-marketing', 'integrated-marketing')","Net-Idol Review
"
15260,"('marketing-strategy', 'direct-marketing', 'integrated-marketing')","Marketing Research
"
15261,"('marketing-strategy', 'direct-marketing', 'integrated-marketing')","Questionnaire
"
15262,"('marketing-strategy', 'direct-marketing', 'integrated-marketing')","LINE
"
15263,"('marketing-strategy', 'direct-marketing', 'integrated-marketing')","Review
"
15264,"('marketing-strategy', 'direct-marketing', 'integrated-marketing')","Blogger Review
"
15265,"('marketing-strategy', 'direct-marketing', 'integrated-marketing')","SEO
"
15266,"('marketing-strategy', 'direct-marketing', 'integrated-marketing')","Data Analyst
"
15267,"('marketing-strategy', 'direct-marketing', 'integrated-marketing')",Web & Page Admin
15268,"('marketing-strategy', 'direct-marketing', 'marketing')","Advertisement Page / Web
"
15269,"('marketing-strategy', 'direct-marketing', 'marketing')","Beauty Review
"
15270,"('marketing-strategy', 'direct-marketing', 'marketing')","Net-Idol Review
"
15271,"('marketing-strategy', 'direct-marketing', 'marketing')","Marketing Research
"
15272,"('marketing-strategy', 'direct-marketing', 'marketing')","Questionnaire
"
15273,"('marketing-strategy', 'direct-marketing', 'marketing')","LINE
"
15274,"('marketing-strategy', 'direct-marketing', 'marketing')","Review
"
15275,"('marketing-strategy', 'direct-marketing', 'marketing')","Blogger Review
"
15276,"('marketing-strategy', 'direct-marketing', 'marketing')","SEO
"
15277,"('marketing-strategy', 'direct-marketing', 'marketing')","Data Analyst
"
15278,"('marketing-strategy', 'direct-marketing', 'marketing')",Web & Page Admin
15279,"('marketing-strategy', 'direct-marketing', 'advertising')","Advertisement Page / Web
"
15280,"('marketing-strategy', 'direct-marketing', 'advertising')","Beauty Review
"
15281,"('marketing-strategy', 'direct-marketing', 'advertising')","Net-Idol Review
"
15282,"('marketing-strategy', 'direct-marketing', 'advertising')","Marketing Research
"
15283,"('marketing-strategy', 'direct-marketing', 'advertising')","Questionnaire
"
15284,"('marketing-strategy', 'direct-marketing', 'advertising')","LINE
"
15285,"('marketing-strategy', 'direct-marketing', 'advertising')","Review
"
15286,"('marketing-strategy', 'direct-marketing', 'advertising')","Blogger Review
"
15287,"('marketing-strategy', 'direct-marketing', 'advertising')","SEO
"
15288,"('marketing-strategy', 'direct-marketing', 'advertising')","Data Analyst
"
15289,"('marketing-strategy', 'direct-marketing', 'advertising')",Web & Page Admin
15290,"('marketing-strategy', 'direct-marketing', 'social-media-marketing')","Advertisement Page / Web
"
15291,"('marketing-strategy', 'direct-marketing', 'social-media-marketing')","Beauty Review
"
15292,"('marketing-strategy', 'direct-marketing', 'social-media-marketing')","Net-Idol Review
"
15293,"('marketing-strategy', 'direct-marketing', 'social-media-marketing')","Marketing Research
"
15294,"('marketing-strategy', 'direct-marketing', 'social-media-marketing')","Questionnaire
"
15295,"('marketing-strategy', 'direct-marketing', 'social-media-marketing')","LINE
"
15296,"('marketing-strategy', 'direct-marketing', 'social-media-marketing')","Review
"
15297,"('marketing-strategy', 'direct-marketing', 'social-media-marketing')","Blogger Review
"
15298,"('marketing-strategy', 'direct-marketing', 'social-media-marketing')","SEO
"
15299,"('marketing-strategy', 'direct-marketing', 'social-media-marketing')","Data Analyst
"
15300,"('marketing-strategy', 'direct-marketing', 'social-media-marketing')",Web & Page Admin
15301,"('marketing-strategy', 'direct-marketing', 'market-planning')","Advertisement Page / Web
"
15302,"('marketing-strategy', 'direct-marketing', 'market-planning')","Beauty Review
"
15303,"('marketing-strategy', 'direct-marketing', 'market-planning')","Net-Idol Review
"
15304,"('marketing-strategy', 'direct-marketing', 'market-planning')","Marketing Research
"
15305,"('marketing-strategy', 'direct-marketing', 'market-planning')","Questionnaire
"
15306,"('marketing-strategy', 'direct-marketing', 'market-planning')","LINE
"
15307,"('marketing-strategy', 'direct-marketing', 'market-planning')","Review
"
15308,"('marketing-strategy', 'direct-marketing', 'market-planning')","Blogger Review
"
15309,"('marketing-strategy', 'direct-marketing', 'market-planning')","SEO
"
15310,"('marketing-strategy', 'direct-marketing', 'market-planning')","Data Analyst
"
15311,"('marketing-strategy', 'direct-marketing', 'market-planning')",Web & Page Admin
15312,"('marketing-strategy', 'market-planning', 'microsoft-office')","Advertisement Page / Web
"
15313,"('marketing-strategy', 'market-planning', 'microsoft-office')","Beauty Review
"
15314,"('marketing-strategy', 'market-planning', 'microsoft-office')","Net-Idol Review
"
15315,"('marketing-strategy', 'market-planning', 'microsoft-office')","Marketing Research
"
15316,"('marketing-strategy', 'market-planning', 'microsoft-office')","Questionnaire
"
15317,"('marketing-strategy', 'market-planning', 'microsoft-office')","LINE
"
15318,"('marketing-strategy', 'market-planning', 'microsoft-office')","Review
"
15319,"('marketing-strategy', 'market-planning', 'microsoft-office')","Blogger Review
"
15320,"('marketing-strategy', 'market-planning', 'microsoft-office')","SEO
"
15321,"('marketing-strategy', 'market-planning', 'microsoft-office')","Data Analyst
"
15322,"('marketing-strategy', 'market-planning', 'microsoft-office')",Web & Page Admin
15323,"('marketing-strategy', 'market-planning', 'microsoft-word')","Advertisement Page / Web
"
15324,"('marketing-strategy', 'market-planning', 'microsoft-word')","Beauty Review
"
15325,"('marketing-strategy', 'market-planning', 'microsoft-word')","Net-Idol Review
"
15326,"('marketing-strategy', 'market-planning', 'microsoft-word')","Marketing Research
"
15327,"('marketing-strategy', 'market-planning', 'microsoft-word')","Questionnaire
"
15328,"('marketing-strategy', 'market-planning', 'microsoft-word')","LINE
"
15329,"('marketing-strategy', 'market-planning', 'microsoft-word')","Review
"
15330,"('marketing-strategy', 'market-planning', 'microsoft-word')","Blogger Review
"
15331,"('marketing-strategy', 'market-planning', 'microsoft-word')","SEO
"
15332,"('marketing-strategy', 'market-planning', 'microsoft-word')","Data Analyst
"
15333,"('marketing-strategy', 'market-planning', 'microsoft-word')",Web & Page Admin
15334,"('marketing-strategy', 'market-planning', 'microsoft-excel')","Advertisement Page / Web
"
15335,"('marketing-strategy', 'market-planning', 'microsoft-excel')","Beauty Review
"
15336,"('marketing-strategy', 'market-planning', 'microsoft-excel')","Net-Idol Review
"
15337,"('marketing-strategy', 'market-planning', 'microsoft-excel')","Marketing Research
"
15338,"('marketing-strategy', 'market-planning', 'microsoft-excel')","Questionnaire
"
15339,"('marketing-strategy', 'market-planning', 'microsoft-excel')","LINE
"
15340,"('marketing-strategy', 'market-planning', 'microsoft-excel')","Review
"
15341,"('marketing-strategy', 'market-planning', 'microsoft-excel')","Blogger Review
"
15342,"('marketing-strategy', 'market-planning', 'microsoft-excel')","SEO
"
15343,"('marketing-strategy', 'market-planning', 'microsoft-excel')","Data Analyst
"
15344,"('marketing-strategy', 'market-planning', 'microsoft-excel')",Web & Page Admin
15345,"('marketing-strategy', 'market-planning', 'microsoft-powerpoint')","Advertisement Page / Web
"
15346,"('marketing-strategy', 'market-planning', 'microsoft-powerpoint')","Beauty Review
"
15347,"('marketing-strategy', 'market-planning', 'microsoft-powerpoint')","Net-Idol Review
"
15348,"('marketing-strategy', 'market-planning', 'microsoft-powerpoint')","Marketing Research
"
15349,"('marketing-strategy', 'market-planning', 'microsoft-powerpoint')","Questionnaire
"
15350,"('marketing-strategy', 'market-planning', 'microsoft-powerpoint')","LINE
"
15351,"('marketing-strategy', 'market-planning', 'microsoft-powerpoint')","Review
"
15352,"('marketing-strategy', 'market-planning', 'microsoft-powerpoint')","Blogger Review
"
15353,"('marketing-strategy', 'market-planning', 'microsoft-powerpoint')","SEO
"
15354,"('marketing-strategy', 'market-planning', 'microsoft-powerpoint')","Data Analyst
"
15355,"('marketing-strategy', 'market-planning', 'microsoft-powerpoint')",Web & Page Admin
15356,"('marketing-strategy', 'market-planning', 'management')","Advertisement Page / Web
"
15357,"('marketing-strategy', 'market-planning', 'management')","Beauty Review
"
15358,"('marketing-strategy', 'market-planning', 'management')","Net-Idol Review
"
15359,"('marketing-strategy', 'market-planning', 'management')","Marketing Research
"
15360,"('marketing-strategy', 'market-planning', 'management')","Questionnaire
"
15361,"('marketing-strategy', 'market-planning', 'management')","LINE
"
15362,"('marketing-strategy', 'market-planning', 'management')","Review
"
15363,"('marketing-strategy', 'market-planning', 'management')","Blogger Review
"
15364,"('marketing-strategy', 'market-planning', 'management')","SEO
"
15365,"('marketing-strategy', 'market-planning', 'management')","Data Analyst
"
15366,"('marketing-strategy', 'market-planning', 'management')",Web & Page Admin
15367,"('marketing-strategy', 'market-planning', 'research')","Advertisement Page / Web
"
15368,"('marketing-strategy', 'market-planning', 'research')","Beauty Review
"
15369,"('marketing-strategy', 'market-planning', 'research')","Net-Idol Review
"
15370,"('marketing-strategy', 'market-planning', 'research')","Marketing Research
"
15371,"('marketing-strategy', 'market-planning', 'research')","Questionnaire
"
15372,"('marketing-strategy', 'market-planning', 'research')","LINE
"
15373,"('marketing-strategy', 'market-planning', 'research')","Review
"
15374,"('marketing-strategy', 'market-planning', 'research')","Blogger Review
"
15375,"('marketing-strategy', 'market-planning', 'research')","SEO
"
15376,"('marketing-strategy', 'market-planning', 'research')","Data Analyst
"
15377,"('marketing-strategy', 'market-planning', 'research')",Web & Page Admin
15378,"('marketing-strategy', 'market-planning', 'digital-marketing')","Advertisement Page / Web
"
15379,"('marketing-strategy', 'market-planning', 'digital-marketing')","Beauty Review
"
15380,"('marketing-strategy', 'market-planning', 'digital-marketing')","Net-Idol Review
"
15381,"('marketing-strategy', 'market-planning', 'digital-marketing')","Marketing Research
"
15382,"('marketing-strategy', 'market-planning', 'digital-marketing')","Questionnaire
"
15383,"('marketing-strategy', 'market-planning', 'digital-marketing')","LINE
"
15384,"('marketing-strategy', 'market-planning', 'digital-marketing')","Review
"
15385,"('marketing-strategy', 'market-planning', 'digital-marketing')","Blogger Review
"
15386,"('marketing-strategy', 'market-planning', 'digital-marketing')","SEO
"
15387,"('marketing-strategy', 'market-planning', 'digital-marketing')","Data Analyst
"
15388,"('marketing-strategy', 'market-planning', 'digital-marketing')",Web & Page Admin
15389,"('marketing-strategy', 'market-planning', 'integrated-marketing')","Advertisement Page / Web
"
15390,"('marketing-strategy', 'market-planning', 'integrated-marketing')","Beauty Review
"
15391,"('marketing-strategy', 'market-planning', 'integrated-marketing')","Net-Idol Review
"
15392,"('marketing-strategy', 'market-planning', 'integrated-marketing')","Marketing Research
"
15393,"('marketing-strategy', 'market-planning', 'integrated-marketing')","Questionnaire
"
15394,"('marketing-strategy', 'market-planning', 'integrated-marketing')","LINE
"
15395,"('marketing-strategy', 'market-planning', 'integrated-marketing')","Review
"
15396,"('marketing-strategy', 'market-planning', 'integrated-marketing')","Blogger Review
"
15397,"('marketing-strategy', 'market-planning', 'integrated-marketing')","SEO
"
15398,"('marketing-strategy', 'market-planning', 'integrated-marketing')","Data Analyst
"
15399,"('marketing-strategy', 'market-planning', 'integrated-marketing')",Web & Page Admin
15400,"('marketing-strategy', 'market-planning', 'marketing')","Advertisement Page / Web
"
15401,"('marketing-strategy', 'market-planning', 'marketing')","Beauty Review
"
15402,"('marketing-strategy', 'market-planning', 'marketing')","Net-Idol Review
"
15403,"('marketing-strategy', 'market-planning', 'marketing')","Marketing Research
"
15404,"('marketing-strategy', 'market-planning', 'marketing')","Questionnaire
"
15405,"('marketing-strategy', 'market-planning', 'marketing')","LINE
"
