id,skill_set,subcategory 
5452,"('adobe-premiere-pro', 'adobe-photo', 'ui')","Web Design
"
5453,"('adobe-premiere-pro', 'adobe-photo', 'ui')",Interior Design
5454,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Advertising Banner
"
5455,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Dicut & Photoshop
"
5456,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Illustration
"
5457,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Character Design
"
5458,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","3D & Perspective
"
5459,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Label & Packaging
"
5460,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Portfolio & Resume
"
5461,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","T-Shirt & Pattern
"
5462,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","UI & UX Design
"
5463,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Logo
"
5464,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Presentation
"
5465,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Line Sticker
"
5466,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Portrait Illustration
"
5467,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","CAD Drawing
"
5468,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Infographics
"
5469,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Print Media & Business Card
"
5470,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')","Web Design
"
5471,"('adobe-premiere-pro', 'adobe-photo', 'adobe-illustrator')",Interior Design
5472,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Advertising Banner
"
5473,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Dicut & Photoshop
"
5474,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Illustration
"
5475,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Character Design
"
5476,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","3D & Perspective
"
5477,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Label & Packaging
"
5478,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Portfolio & Resume
"
5479,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","T-Shirt & Pattern
"
5480,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","UI & UX Design
"
5481,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Logo
"
5482,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Presentation
"
5483,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Line Sticker
"
5484,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Portrait Illustration
"
5485,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","CAD Drawing
"
5486,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Infographics
"
5487,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Print Media & Business Card
"
5488,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')","Web Design
"
5489,"('adobe-premiere-pro', 'adobe-photo', 'adobe-xd')",Interior Design
5490,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Advertising Banner
"
5491,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Dicut & Photoshop
"
5492,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Illustration
"
5493,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Character Design
"
5494,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","3D & Perspective
"
5495,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Label & Packaging
"
5496,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Portfolio & Resume
"
5497,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","T-Shirt & Pattern
"
5498,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","UI & UX Design
"
5499,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Logo
"
5500,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Presentation
"
5501,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Line Sticker
"
5502,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Portrait Illustration
"
5503,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","CAD Drawing
"
5504,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Infographics
"
5505,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Print Media & Business Card
"
5506,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')","Web Design
"
5507,"('adobe-premiere-pro', 'adobe-photo', 'adobe-after-effect')",Interior Design
5508,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Advertising Banner
"
5509,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Dicut & Photoshop
"
5510,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Illustration
"
5511,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Character Design
"
5512,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","3D & Perspective
"
5513,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Label & Packaging
"
5514,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Portfolio & Resume
"
5515,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","T-Shirt & Pattern
"
5516,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","UI & UX Design
"
5517,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Logo
"
5518,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Presentation
"
5519,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Line Sticker
"
5520,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Portrait Illustration
"
5521,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","CAD Drawing
"
5522,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Infographics
"
5523,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Print Media & Business Card
"
5524,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')","Web Design
"
5525,"('adobe-premiere-pro', 'adobe-photo', 'final-cut-pro')",Interior Design
5526,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Advertising Banner
"
5527,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Dicut & Photoshop
"
5528,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Illustration
"
5529,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Character Design
"
5530,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","3D & Perspective
"
5531,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Label & Packaging
"
5532,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Portfolio & Resume
"
5533,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","T-Shirt & Pattern
"
5534,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","UI & UX Design
"
5535,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Logo
"
5536,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Presentation
"
5537,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Line Sticker
"
5538,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Portrait Illustration
"
5539,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","CAD Drawing
"
5540,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Infographics
"
5541,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Print Media & Business Card
"
5542,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')","Web Design
"
5543,"('adobe-premiere-pro', 'adobe-photo', 'adobe-muse')",Interior Design
5544,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Advertising Banner
"
5545,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Dicut & Photoshop
"
5546,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Illustration
"
5547,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Character Design
"
5548,"('adobe-premiere-pro', 'adobe-xd', 'ux')","3D & Perspective
"
5549,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Label & Packaging
"
5550,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Portfolio & Resume
"
5551,"('adobe-premiere-pro', 'adobe-xd', 'ux')","T-Shirt & Pattern
"
5552,"('adobe-premiere-pro', 'adobe-xd', 'ux')","UI & UX Design
"
5553,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Logo
"
5554,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Presentation
"
5555,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Line Sticker
"
5556,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Portrait Illustration
"
5557,"('adobe-premiere-pro', 'adobe-xd', 'ux')","CAD Drawing
"
5558,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Infographics
"
5559,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Print Media & Business Card
"
5560,"('adobe-premiere-pro', 'adobe-xd', 'ux')","Web Design
"
5561,"('adobe-premiere-pro', 'adobe-xd', 'ux')",Interior Design
5562,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Advertising Banner
"
5563,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Dicut & Photoshop
"
5564,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Illustration
"
5565,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Character Design
"
5566,"('adobe-premiere-pro', 'adobe-xd', 'ui')","3D & Perspective
"
5567,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Label & Packaging
"
5568,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Portfolio & Resume
"
5569,"('adobe-premiere-pro', 'adobe-xd', 'ui')","T-Shirt & Pattern
"
5570,"('adobe-premiere-pro', 'adobe-xd', 'ui')","UI & UX Design
"
5571,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Logo
"
5572,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Presentation
"
5573,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Line Sticker
"
5574,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Portrait Illustration
"
5575,"('adobe-premiere-pro', 'adobe-xd', 'ui')","CAD Drawing
"
5576,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Infographics
"
5577,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Print Media & Business Card
"
5578,"('adobe-premiere-pro', 'adobe-xd', 'ui')","Web Design
"
5579,"('adobe-premiere-pro', 'adobe-xd', 'ui')",Interior Design
5580,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Advertising Banner
"
5581,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Dicut & Photoshop
"
5582,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Illustration
"
5583,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Character Design
"
5584,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","3D & Perspective
"
5585,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Label & Packaging
"
5586,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Portfolio & Resume
"
5587,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","T-Shirt & Pattern
"
5588,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","UI & UX Design
"
5589,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Logo
"
5590,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Presentation
"
5591,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Line Sticker
"
5592,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Portrait Illustration
"
5593,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","CAD Drawing
"
5594,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Infographics
"
5595,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Print Media & Business Card
"
5596,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')","Web Design
"
5597,"('adobe-premiere-pro', 'adobe-xd', 'adobe-illustrator')",Interior Design
5598,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Advertising Banner
"
5599,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Dicut & Photoshop
"
5600,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Illustration
"
5601,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Character Design
"
5602,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","3D & Perspective
"
5603,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Label & Packaging
"
5604,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Portfolio & Resume
"
5605,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","T-Shirt & Pattern
"
5606,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","UI & UX Design
"
5607,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Logo
"
5608,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Presentation
"
5609,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Line Sticker
"
5610,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Portrait Illustration
"
5611,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","CAD Drawing
"
5612,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Infographics
"
5613,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Print Media & Business Card
"
5614,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')","Web Design
"
5615,"('adobe-premiere-pro', 'adobe-xd', 'adobe-photo')",Interior Design
5616,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Advertising Banner
"
5617,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Dicut & Photoshop
"
5618,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Illustration
"
5619,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Character Design
"
5620,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","3D & Perspective
"
5621,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Label & Packaging
"
5622,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Portfolio & Resume
"
5623,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","T-Shirt & Pattern
"
5624,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","UI & UX Design
"
5625,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Logo
"
5626,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Presentation
"
5627,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Line Sticker
"
5628,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Portrait Illustration
"
5629,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","CAD Drawing
"
5630,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Infographics
"
5631,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Print Media & Business Card
"
5632,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')","Web Design
"
5633,"('adobe-premiere-pro', 'adobe-xd', 'adobe-after-effect')",Interior Design
5634,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Advertising Banner
"
5635,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Dicut & Photoshop
"
5636,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Illustration
"
5637,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Character Design
"
5638,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","3D & Perspective
"
5639,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Label & Packaging
"
5640,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Portfolio & Resume
"
5641,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","T-Shirt & Pattern
"
5642,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","UI & UX Design
"
5643,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Logo
"
5644,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Presentation
"
5645,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Line Sticker
"
5646,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Portrait Illustration
"
5647,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","CAD Drawing
"
5648,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Infographics
"
5649,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Print Media & Business Card
"
5650,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')","Web Design
"
5651,"('adobe-premiere-pro', 'adobe-xd', 'final-cut-pro')",Interior Design
5652,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Advertising Banner
"
5653,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Dicut & Photoshop
"
5654,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Illustration
"
5655,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Character Design
"
5656,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","3D & Perspective
"
5657,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Label & Packaging
"
5658,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Portfolio & Resume
"
5659,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","T-Shirt & Pattern
"
5660,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","UI & UX Design
"
5661,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Logo
"
5662,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Presentation
"
5663,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Line Sticker
"
5664,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Portrait Illustration
"
5665,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","CAD Drawing
"
5666,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Infographics
"
5667,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Print Media & Business Card
"
5668,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')","Web Design
"
5669,"('adobe-premiere-pro', 'adobe-xd', 'adobe-muse')",Interior Design
5670,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Advertising Banner
"
5671,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Dicut & Photoshop
"
5672,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Illustration
"
5673,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Character Design
"
5674,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","3D & Perspective
"
5675,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Label & Packaging
"
5676,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Portfolio & Resume
"
5677,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","T-Shirt & Pattern
"
5678,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","UI & UX Design
"
5679,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Logo
"
5680,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Presentation
"
5681,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Line Sticker
"
5682,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Portrait Illustration
"
5683,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","CAD Drawing
"
5684,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Infographics
"
5685,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Print Media & Business Card
"
5686,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')","Web Design
"
5687,"('adobe-premiere-pro', 'adobe-after-effect', 'ux')",Interior Design
5688,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Advertising Banner
"
5689,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Dicut & Photoshop
"
5690,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Illustration
"
5691,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Character Design
"
5692,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","3D & Perspective
"
5693,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Label & Packaging
"
5694,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Portfolio & Resume
"
5695,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","T-Shirt & Pattern
"
5696,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","UI & UX Design
"
5697,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Logo
"
5698,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Presentation
"
5699,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Line Sticker
"
5700,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Portrait Illustration
"
5701,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","CAD Drawing
"
5702,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Infographics
"
5703,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Print Media & Business Card
"
5704,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')","Web Design
"
5705,"('adobe-premiere-pro', 'adobe-after-effect', 'ui')",Interior Design
5706,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Advertising Banner
"
5707,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Dicut & Photoshop
"
5708,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Illustration
"
5709,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Character Design
"
5710,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","3D & Perspective
"
5711,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Label & Packaging
"
5712,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Portfolio & Resume
"
5713,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","T-Shirt & Pattern
"
5714,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","UI & UX Design
"
5715,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Logo
"
5716,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Presentation
"
5717,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Line Sticker
"
5718,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Portrait Illustration
"
5719,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","CAD Drawing
"
5720,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Infographics
"
5721,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Print Media & Business Card
"
5722,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')","Web Design
"
5723,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-illustrator')",Interior Design
5724,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Advertising Banner
"
5725,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Dicut & Photoshop
"
5726,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Illustration
"
5727,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Character Design
"
5728,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","3D & Perspective
"
5729,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Label & Packaging
"
5730,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Portfolio & Resume
"
5731,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","T-Shirt & Pattern
"
5732,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","UI & UX Design
"
5733,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Logo
"
5734,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Presentation
"
5735,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Line Sticker
"
5736,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Portrait Illustration
"
5737,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","CAD Drawing
"
5738,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Infographics
"
5739,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Print Media & Business Card
"
5740,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')","Web Design
"
5741,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-photo')",Interior Design
5742,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Advertising Banner
"
5743,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Dicut & Photoshop
"
5744,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Illustration
"
5745,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Character Design
"
5746,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","3D & Perspective
"
5747,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Label & Packaging
"
5748,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Portfolio & Resume
"
5749,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","T-Shirt & Pattern
"
5750,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","UI & UX Design
"
5751,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Logo
"
5752,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Presentation
"
5753,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Line Sticker
"
5754,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Portrait Illustration
"
5755,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","CAD Drawing
"
5756,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Infographics
"
5757,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Print Media & Business Card
"
5758,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')","Web Design
"
5759,"('adobe-premiere-pro', 'adobe-after-effect', 'adobe-xd')",Interior Design
5760,"('adobe-premiere-pro', 'adobe-after-effect', 'final-cut-pro')","Advertising Banner
"
5761,"('adobe-premiere-pro', 'adobe-after-effect', 'final-cut-pro')","Dicut & Photoshop
"
5762,"('adobe-premiere-pro', 'adobe-after-effect', 'final-cut-pro')","Illustration
"
5763,"('adobe-premiere-pro', 'adobe-after-effect', 'final-cut-pro')","Character Design
"
5764,"('adobe-premiere-pro', 'adobe-after-effect', 'final-cut-pro')","3D & Perspective
"
