id,skill_set,subcategory 
11389,"('spring', 'desktop-application', 'react-native')","Web Development
"
11390,"('spring', 'desktop-application', 'react-native')","HTML / CSS
"
11391,"('spring', 'desktop-application', 'react-native')","Mobile Application
"
11392,"('spring', 'desktop-application', 'react-native')","Technical Support
"
11393,"('spring', 'desktop-application', 'react-native')","Wordpress
"
11394,"('spring', 'desktop-application', 'react-native')","Ecommerce
"
11395,"('spring', 'desktop-application', 'react-native')",Desktop Application
11396,"('spring', 'desktop-application', 'wordpress')","Web Development
"
11397,"('spring', 'desktop-application', 'wordpress')","HTML / CSS
"
11398,"('spring', 'desktop-application', 'wordpress')","Mobile Application
"
11399,"('spring', 'desktop-application', 'wordpress')","Technical Support
"
11400,"('spring', 'desktop-application', 'wordpress')","Wordpress
"
11401,"('spring', 'desktop-application', 'wordpress')","Ecommerce
"
11402,"('spring', 'desktop-application', 'wordpress')",Desktop Application
11403,"('spring', 'desktop-application', 'php')","Web Development
"
11404,"('spring', 'desktop-application', 'php')","HTML / CSS
"
11405,"('spring', 'desktop-application', 'php')","Mobile Application
"
11406,"('spring', 'desktop-application', 'php')","Technical Support
"
11407,"('spring', 'desktop-application', 'php')","Wordpress
"
11408,"('spring', 'desktop-application', 'php')","Ecommerce
"
11409,"('spring', 'desktop-application', 'php')",Desktop Application
11410,"('spring', 'desktop-application', 'ios')","Web Development
"
11411,"('spring', 'desktop-application', 'ios')","HTML / CSS
"
11412,"('spring', 'desktop-application', 'ios')","Mobile Application
"
11413,"('spring', 'desktop-application', 'ios')","Technical Support
"
11414,"('spring', 'desktop-application', 'ios')","Wordpress
"
11415,"('spring', 'desktop-application', 'ios')","Ecommerce
"
11416,"('spring', 'desktop-application', 'ios')",Desktop Application
11417,"('spring', 'desktop-application', 'android')","Web Development
"
11418,"('spring', 'desktop-application', 'android')","HTML / CSS
"
11419,"('spring', 'desktop-application', 'android')","Mobile Application
"
11420,"('spring', 'desktop-application', 'android')","Technical Support
"
11421,"('spring', 'desktop-application', 'android')","Wordpress
"
11422,"('spring', 'desktop-application', 'android')","Ecommerce
"
11423,"('spring', 'desktop-application', 'android')",Desktop Application
11424,"('spring', 'desktop-application', 'data-science')","Web Development
"
11425,"('spring', 'desktop-application', 'data-science')","HTML / CSS
"
11426,"('spring', 'desktop-application', 'data-science')","Mobile Application
"
11427,"('spring', 'desktop-application', 'data-science')","Technical Support
"
11428,"('spring', 'desktop-application', 'data-science')","Wordpress
"
11429,"('spring', 'desktop-application', 'data-science')","Ecommerce
"
11430,"('spring', 'desktop-application', 'data-science')",Desktop Application
11431,"('spring', 'desktop-application', 'java')","Web Development
"
11432,"('spring', 'desktop-application', 'java')","HTML / CSS
"
11433,"('spring', 'desktop-application', 'java')","Mobile Application
"
11434,"('spring', 'desktop-application', 'java')","Technical Support
"
11435,"('spring', 'desktop-application', 'java')","Wordpress
"
11436,"('spring', 'desktop-application', 'java')","Ecommerce
"
11437,"('spring', 'desktop-application', 'java')",Desktop Application
11438,"('spring', 'desktop-application', 'c++')","Web Development
"
11439,"('spring', 'desktop-application', 'c++')","HTML / CSS
"
11440,"('spring', 'desktop-application', 'c++')","Mobile Application
"
11441,"('spring', 'desktop-application', 'c++')","Technical Support
"
11442,"('spring', 'desktop-application', 'c++')","Wordpress
"
11443,"('spring', 'desktop-application', 'c++')","Ecommerce
"
11444,"('spring', 'desktop-application', 'c++')",Desktop Application
11445,"('spring', 'desktop-application', '.NET')","Web Development
"
11446,"('spring', 'desktop-application', '.NET')","HTML / CSS
"
11447,"('spring', 'desktop-application', '.NET')","Mobile Application
"
11448,"('spring', 'desktop-application', '.NET')","Technical Support
"
11449,"('spring', 'desktop-application', '.NET')","Wordpress
"
11450,"('spring', 'desktop-application', '.NET')","Ecommerce
"
11451,"('spring', 'desktop-application', '.NET')",Desktop Application
11452,"('spring', 'desktop-application', 'html')","Web Development
"
11453,"('spring', 'desktop-application', 'html')","HTML / CSS
"
11454,"('spring', 'desktop-application', 'html')","Mobile Application
"
11455,"('spring', 'desktop-application', 'html')","Technical Support
"
11456,"('spring', 'desktop-application', 'html')","Wordpress
"
11457,"('spring', 'desktop-application', 'html')","Ecommerce
"
11458,"('spring', 'desktop-application', 'html')",Desktop Application
11459,"('spring', 'desktop-application', 'css')","Web Development
"
11460,"('spring', 'desktop-application', 'css')","HTML / CSS
"
11461,"('spring', 'desktop-application', 'css')","Mobile Application
"
11462,"('spring', 'desktop-application', 'css')","Technical Support
"
11463,"('spring', 'desktop-application', 'css')","Wordpress
"
11464,"('spring', 'desktop-application', 'css')","Ecommerce
"
11465,"('spring', 'desktop-application', 'css')",Desktop Application
11466,"('java', 'react-js', 'javascript')","Web Development
"
11467,"('java', 'react-js', 'javascript')","HTML / CSS
"
11468,"('java', 'react-js', 'javascript')","Mobile Application
"
11469,"('java', 'react-js', 'javascript')","Technical Support
"
11470,"('java', 'react-js', 'javascript')","Wordpress
"
11471,"('java', 'react-js', 'javascript')","Ecommerce
"
11472,"('java', 'react-js', 'javascript')",Desktop Application
11473,"('java', 'react-js', 'react-native')","Web Development
"
11474,"('java', 'react-js', 'react-native')","HTML / CSS
"
11475,"('java', 'react-js', 'react-native')","Mobile Application
"
11476,"('java', 'react-js', 'react-native')","Technical Support
"
11477,"('java', 'react-js', 'react-native')","Wordpress
"
11478,"('java', 'react-js', 'react-native')","Ecommerce
"
11479,"('java', 'react-js', 'react-native')",Desktop Application
11480,"('java', 'react-js', 'wordpress')","Web Development
"
11481,"('java', 'react-js', 'wordpress')","HTML / CSS
"
11482,"('java', 'react-js', 'wordpress')","Mobile Application
"
11483,"('java', 'react-js', 'wordpress')","Technical Support
"
11484,"('java', 'react-js', 'wordpress')","Wordpress
"
11485,"('java', 'react-js', 'wordpress')","Ecommerce
"
11486,"('java', 'react-js', 'wordpress')",Desktop Application
11487,"('java', 'react-js', 'php')","Web Development
"
11488,"('java', 'react-js', 'php')","HTML / CSS
"
11489,"('java', 'react-js', 'php')","Mobile Application
"
11490,"('java', 'react-js', 'php')","Technical Support
"
11491,"('java', 'react-js', 'php')","Wordpress
"
11492,"('java', 'react-js', 'php')","Ecommerce
"
11493,"('java', 'react-js', 'php')",Desktop Application
11494,"('java', 'react-js', 'ios')","Web Development
"
11495,"('java', 'react-js', 'ios')","HTML / CSS
"
11496,"('java', 'react-js', 'ios')","Mobile Application
"
11497,"('java', 'react-js', 'ios')","Technical Support
"
11498,"('java', 'react-js', 'ios')","Wordpress
"
11499,"('java', 'react-js', 'ios')","Ecommerce
"
11500,"('java', 'react-js', 'ios')",Desktop Application
11501,"('java', 'react-js', 'android')","Web Development
"
11502,"('java', 'react-js', 'android')","HTML / CSS
"
11503,"('java', 'react-js', 'android')","Mobile Application
"
11504,"('java', 'react-js', 'android')","Technical Support
"
11505,"('java', 'react-js', 'android')","Wordpress
"
11506,"('java', 'react-js', 'android')","Ecommerce
"
11507,"('java', 'react-js', 'android')",Desktop Application
11508,"('java', 'react-js', 'data-science')","Web Development
"
11509,"('java', 'react-js', 'data-science')","HTML / CSS
"
11510,"('java', 'react-js', 'data-science')","Mobile Application
"
11511,"('java', 'react-js', 'data-science')","Technical Support
"
11512,"('java', 'react-js', 'data-science')","Wordpress
"
11513,"('java', 'react-js', 'data-science')","Ecommerce
"
11514,"('java', 'react-js', 'data-science')",Desktop Application
11515,"('java', 'react-js', 'spring')","Web Development
"
11516,"('java', 'react-js', 'spring')","HTML / CSS
"
11517,"('java', 'react-js', 'spring')","Mobile Application
"
11518,"('java', 'react-js', 'spring')","Technical Support
"
11519,"('java', 'react-js', 'spring')","Wordpress
"
11520,"('java', 'react-js', 'spring')","Ecommerce
"
11521,"('java', 'react-js', 'spring')",Desktop Application
11522,"('java', 'react-js', 'c++')","Web Development
"
11523,"('java', 'react-js', 'c++')","HTML / CSS
"
11524,"('java', 'react-js', 'c++')","Mobile Application
"
11525,"('java', 'react-js', 'c++')","Technical Support
"
11526,"('java', 'react-js', 'c++')","Wordpress
"
11527,"('java', 'react-js', 'c++')","Ecommerce
"
11528,"('java', 'react-js', 'c++')",Desktop Application
11529,"('java', 'react-js', '.NET')","Web Development
"
11530,"('java', 'react-js', '.NET')","HTML / CSS
"
11531,"('java', 'react-js', '.NET')","Mobile Application
"
11532,"('java', 'react-js', '.NET')","Technical Support
"
11533,"('java', 'react-js', '.NET')","Wordpress
"
11534,"('java', 'react-js', '.NET')","Ecommerce
"
11535,"('java', 'react-js', '.NET')",Desktop Application
11536,"('java', 'react-js', 'html')","Web Development
"
11537,"('java', 'react-js', 'html')","HTML / CSS
"
11538,"('java', 'react-js', 'html')","Mobile Application
"
11539,"('java', 'react-js', 'html')","Technical Support
"
11540,"('java', 'react-js', 'html')","Wordpress
"
11541,"('java', 'react-js', 'html')","Ecommerce
"
11542,"('java', 'react-js', 'html')",Desktop Application
11543,"('java', 'react-js', 'css')","Web Development
"
11544,"('java', 'react-js', 'css')","HTML / CSS
"
11545,"('java', 'react-js', 'css')","Mobile Application
"
11546,"('java', 'react-js', 'css')","Technical Support
"
11547,"('java', 'react-js', 'css')","Wordpress
"
11548,"('java', 'react-js', 'css')","Ecommerce
"
11549,"('java', 'react-js', 'css')",Desktop Application
11550,"('java', 'react-js', 'desktop-application')","Web Development
"
11551,"('java', 'react-js', 'desktop-application')","HTML / CSS
"
11552,"('java', 'react-js', 'desktop-application')","Mobile Application
"
11553,"('java', 'react-js', 'desktop-application')","Technical Support
"
11554,"('java', 'react-js', 'desktop-application')","Wordpress
"
11555,"('java', 'react-js', 'desktop-application')","Ecommerce
"
11556,"('java', 'react-js', 'desktop-application')",Desktop Application
11557,"('java', 'javascript', 'react-js')","Web Development
"
11558,"('java', 'javascript', 'react-js')","HTML / CSS
"
11559,"('java', 'javascript', 'react-js')","Mobile Application
"
11560,"('java', 'javascript', 'react-js')","Technical Support
"
11561,"('java', 'javascript', 'react-js')","Wordpress
"
11562,"('java', 'javascript', 'react-js')","Ecommerce
"
11563,"('java', 'javascript', 'react-js')",Desktop Application
11564,"('java', 'javascript', 'react-native')","Web Development
"
11565,"('java', 'javascript', 'react-native')","HTML / CSS
"
11566,"('java', 'javascript', 'react-native')","Mobile Application
"
11567,"('java', 'javascript', 'react-native')","Technical Support
"
11568,"('java', 'javascript', 'react-native')","Wordpress
"
11569,"('java', 'javascript', 'react-native')","Ecommerce
"
11570,"('java', 'javascript', 'react-native')",Desktop Application
11571,"('java', 'javascript', 'wordpress')","Web Development
"
11572,"('java', 'javascript', 'wordpress')","HTML / CSS
"
11573,"('java', 'javascript', 'wordpress')","Mobile Application
"
11574,"('java', 'javascript', 'wordpress')","Technical Support
"
11575,"('java', 'javascript', 'wordpress')","Wordpress
"
11576,"('java', 'javascript', 'wordpress')","Ecommerce
"
11577,"('java', 'javascript', 'wordpress')",Desktop Application
11578,"('java', 'javascript', 'php')","Web Development
"
11579,"('java', 'javascript', 'php')","HTML / CSS
"
11580,"('java', 'javascript', 'php')","Mobile Application
"
11581,"('java', 'javascript', 'php')","Technical Support
"
11582,"('java', 'javascript', 'php')","Wordpress
"
11583,"('java', 'javascript', 'php')","Ecommerce
"
11584,"('java', 'javascript', 'php')",Desktop Application
11585,"('java', 'javascript', 'ios')","Web Development
"
11586,"('java', 'javascript', 'ios')","HTML / CSS
"
11587,"('java', 'javascript', 'ios')","Mobile Application
"
11588,"('java', 'javascript', 'ios')","Technical Support
"
11589,"('java', 'javascript', 'ios')","Wordpress
"
11590,"('java', 'javascript', 'ios')","Ecommerce
"
11591,"('java', 'javascript', 'ios')",Desktop Application
11592,"('java', 'javascript', 'android')","Web Development
"
11593,"('java', 'javascript', 'android')","HTML / CSS
"
11594,"('java', 'javascript', 'android')","Mobile Application
"
11595,"('java', 'javascript', 'android')","Technical Support
"
11596,"('java', 'javascript', 'android')","Wordpress
"
11597,"('java', 'javascript', 'android')","Ecommerce
"
11598,"('java', 'javascript', 'android')",Desktop Application
11599,"('java', 'javascript', 'data-science')","Web Development
"
11600,"('java', 'javascript', 'data-science')","HTML / CSS
"
11601,"('java', 'javascript', 'data-science')","Mobile Application
"
11602,"('java', 'javascript', 'data-science')","Technical Support
"
11603,"('java', 'javascript', 'data-science')","Wordpress
"
11604,"('java', 'javascript', 'data-science')","Ecommerce
"
11605,"('java', 'javascript', 'data-science')",Desktop Application
11606,"('java', 'javascript', 'spring')","Web Development
"
11607,"('java', 'javascript', 'spring')","HTML / CSS
"
11608,"('java', 'javascript', 'spring')","Mobile Application
"
11609,"('java', 'javascript', 'spring')","Technical Support
"
11610,"('java', 'javascript', 'spring')","Wordpress
"
11611,"('java', 'javascript', 'spring')","Ecommerce
"
11612,"('java', 'javascript', 'spring')",Desktop Application
11613,"('java', 'javascript', 'c++')","Web Development
"
11614,"('java', 'javascript', 'c++')","HTML / CSS
"
11615,"('java', 'javascript', 'c++')","Mobile Application
"
11616,"('java', 'javascript', 'c++')","Technical Support
"
11617,"('java', 'javascript', 'c++')","Wordpress
"
11618,"('java', 'javascript', 'c++')","Ecommerce
"
11619,"('java', 'javascript', 'c++')",Desktop Application
11620,"('java', 'javascript', '.NET')","Web Development
"
11621,"('java', 'javascript', '.NET')","HTML / CSS
"
11622,"('java', 'javascript', '.NET')","Mobile Application
"
11623,"('java', 'javascript', '.NET')","Technical Support
"
11624,"('java', 'javascript', '.NET')","Wordpress
"
11625,"('java', 'javascript', '.NET')","Ecommerce
"
11626,"('java', 'javascript', '.NET')",Desktop Application
11627,"('java', 'javascript', 'html')","Web Development
"
11628,"('java', 'javascript', 'html')","HTML / CSS
"
11629,"('java', 'javascript', 'html')","Mobile Application
"
11630,"('java', 'javascript', 'html')","Technical Support
"
11631,"('java', 'javascript', 'html')","Wordpress
"
11632,"('java', 'javascript', 'html')","Ecommerce
"
11633,"('java', 'javascript', 'html')",Desktop Application
11634,"('java', 'javascript', 'css')","Web Development
"
11635,"('java', 'javascript', 'css')","HTML / CSS
"
11636,"('java', 'javascript', 'css')","Mobile Application
"
11637,"('java', 'javascript', 'css')","Technical Support
"
11638,"('java', 'javascript', 'css')","Wordpress
"
11639,"('java', 'javascript', 'css')","Ecommerce
"
11640,"('java', 'javascript', 'css')",Desktop Application
11641,"('java', 'javascript', 'desktop-application')","Web Development
"
11642,"('java', 'javascript', 'desktop-application')","HTML / CSS
"
11643,"('java', 'javascript', 'desktop-application')","Mobile Application
"
11644,"('java', 'javascript', 'desktop-application')","Technical Support
"
11645,"('java', 'javascript', 'desktop-application')","Wordpress
"
11646,"('java', 'javascript', 'desktop-application')","Ecommerce
"
11647,"('java', 'javascript', 'desktop-application')",Desktop Application
11648,"('java', 'react-native', 'react-js')","Web Development
"
11649,"('java', 'react-native', 'react-js')","HTML / CSS
"
11650,"('java', 'react-native', 'react-js')","Mobile Application
"
11651,"('java', 'react-native', 'react-js')","Technical Support
"
11652,"('java', 'react-native', 'react-js')","Wordpress
"
11653,"('java', 'react-native', 'react-js')","Ecommerce
"
11654,"('java', 'react-native', 'react-js')",Desktop Application
11655,"('java', 'react-native', 'javascript')","Web Development
"
11656,"('java', 'react-native', 'javascript')","HTML / CSS
"
11657,"('java', 'react-native', 'javascript')","Mobile Application
"
11658,"('java', 'react-native', 'javascript')","Technical Support
"
11659,"('java', 'react-native', 'javascript')","Wordpress
"
11660,"('java', 'react-native', 'javascript')","Ecommerce
"
11661,"('java', 'react-native', 'javascript')",Desktop Application
11662,"('java', 'react-native', 'wordpress')","Web Development
"
11663,"('java', 'react-native', 'wordpress')","HTML / CSS
"
11664,"('java', 'react-native', 'wordpress')","Mobile Application
"
11665,"('java', 'react-native', 'wordpress')","Technical Support
"
11666,"('java', 'react-native', 'wordpress')","Wordpress
"
11667,"('java', 'react-native', 'wordpress')","Ecommerce
"
11668,"('java', 'react-native', 'wordpress')",Desktop Application
11669,"('java', 'react-native', 'php')","Web Development
"
11670,"('java', 'react-native', 'php')","HTML / CSS
"
11671,"('java', 'react-native', 'php')","Mobile Application
"
11672,"('java', 'react-native', 'php')","Technical Support
"
11673,"('java', 'react-native', 'php')","Wordpress
"
11674,"('java', 'react-native', 'php')","Ecommerce
"
11675,"('java', 'react-native', 'php')",Desktop Application
11676,"('java', 'react-native', 'ios')","Web Development
"
11677,"('java', 'react-native', 'ios')","HTML / CSS
"
11678,"('java', 'react-native', 'ios')","Mobile Application
"
11679,"('java', 'react-native', 'ios')","Technical Support
"
11680,"('java', 'react-native', 'ios')","Wordpress
"
11681,"('java', 'react-native', 'ios')","Ecommerce
"
11682,"('java', 'react-native', 'ios')",Desktop Application
11683,"('java', 'react-native', 'android')","Web Development
"
11684,"('java', 'react-native', 'android')","HTML / CSS
"
11685,"('java', 'react-native', 'android')","Mobile Application
"
11686,"('java', 'react-native', 'android')","Technical Support
"
11687,"('java', 'react-native', 'android')","Wordpress
"
11688,"('java', 'react-native', 'android')","Ecommerce
"
11689,"('java', 'react-native', 'android')",Desktop Application
11690,"('java', 'react-native', 'data-science')","Web Development
"
11691,"('java', 'react-native', 'data-science')","HTML / CSS
"
11692,"('java', 'react-native', 'data-science')","Mobile Application
"
11693,"('java', 'react-native', 'data-science')","Technical Support
"
11694,"('java', 'react-native', 'data-science')","Wordpress
"
11695,"('java', 'react-native', 'data-science')","Ecommerce
"
11696,"('java', 'react-native', 'data-science')",Desktop Application
11697,"('java', 'react-native', 'spring')","Web Development
"
11698,"('java', 'react-native', 'spring')","HTML / CSS
"
11699,"('java', 'react-native', 'spring')","Mobile Application
"
11700,"('java', 'react-native', 'spring')","Technical Support
"
11701,"('java', 'react-native', 'spring')","Wordpress
"
11702,"('java', 'react-native', 'spring')","Ecommerce
"
11703,"('java', 'react-native', 'spring')",Desktop Application
11704,"('java', 'react-native', 'c++')","Web Development
"
11705,"('java', 'react-native', 'c++')","HTML / CSS
"
11706,"('java', 'react-native', 'c++')","Mobile Application
"
11707,"('java', 'react-native', 'c++')","Technical Support
"
11708,"('java', 'react-native', 'c++')","Wordpress
"
11709,"('java', 'react-native', 'c++')","Ecommerce
"
11710,"('java', 'react-native', 'c++')",Desktop Application
11711,"('java', 'react-native', '.NET')","Web Development
"
11712,"('java', 'react-native', '.NET')","HTML / CSS
"
11713,"('java', 'react-native', '.NET')","Mobile Application
"
11714,"('java', 'react-native', '.NET')","Technical Support
"
11715,"('java', 'react-native', '.NET')","Wordpress
"
11716,"('java', 'react-native', '.NET')","Ecommerce
"
11717,"('java', 'react-native', '.NET')",Desktop Application
11718,"('java', 'react-native', 'html')","Web Development
"
11719,"('java', 'react-native', 'html')","HTML / CSS
"
11720,"('java', 'react-native', 'html')","Mobile Application
"
11721,"('java', 'react-native', 'html')","Technical Support
"
11722,"('java', 'react-native', 'html')","Wordpress
"
11723,"('java', 'react-native', 'html')","Ecommerce
"
11724,"('java', 'react-native', 'html')",Desktop Application
11725,"('java', 'react-native', 'css')","Web Development
"
11726,"('java', 'react-native', 'css')","HTML / CSS
"
11727,"('java', 'react-native', 'css')","Mobile Application
"
11728,"('java', 'react-native', 'css')","Technical Support
"
11729,"('java', 'react-native', 'css')","Wordpress
"
11730,"('java', 'react-native', 'css')","Ecommerce
"
11731,"('java', 'react-native', 'css')",Desktop Application
11732,"('java', 'react-native', 'desktop-application')","Web Development
"
11733,"('java', 'react-native', 'desktop-application')","HTML / CSS
"
11734,"('java', 'react-native', 'desktop-application')","Mobile Application
"
11735,"('java', 'react-native', 'desktop-application')","Technical Support
"
11736,"('java', 'react-native', 'desktop-application')","Wordpress
"
11737,"('java', 'react-native', 'desktop-application')","Ecommerce
"
11738,"('java', 'react-native', 'desktop-application')",Desktop Application
11739,"('java', 'wordpress', 'react-js')","Web Development
"
11740,"('java', 'wordpress', 'react-js')","HTML / CSS
"
11741,"('java', 'wordpress', 'react-js')","Mobile Application
"
11742,"('java', 'wordpress', 'react-js')","Technical Support
"
11743,"('java', 'wordpress', 'react-js')","Wordpress
"
11744,"('java', 'wordpress', 'react-js')","Ecommerce
"
11745,"('java', 'wordpress', 'react-js')",Desktop Application
11746,"('java', 'wordpress', 'javascript')","Web Development
"
11747,"('java', 'wordpress', 'javascript')","HTML / CSS
"
11748,"('java', 'wordpress', 'javascript')","Mobile Application
"
11749,"('java', 'wordpress', 'javascript')","Technical Support
"
11750,"('java', 'wordpress', 'javascript')","Wordpress
"
11751,"('java', 'wordpress', 'javascript')","Ecommerce
"
11752,"('java', 'wordpress', 'javascript')",Desktop Application
11753,"('java', 'wordpress', 'react-native')","Web Development
"
11754,"('java', 'wordpress', 'react-native')","HTML / CSS
"
11755,"('java', 'wordpress', 'react-native')","Mobile Application
"
11756,"('java', 'wordpress', 'react-native')","Technical Support
"
11757,"('java', 'wordpress', 'react-native')","Wordpress
"
11758,"('java', 'wordpress', 'react-native')","Ecommerce
"
11759,"('java', 'wordpress', 'react-native')",Desktop Application
11760,"('java', 'wordpress', 'php')","Web Development
"
11761,"('java', 'wordpress', 'php')","HTML / CSS
"
11762,"('java', 'wordpress', 'php')","Mobile Application
"
11763,"('java', 'wordpress', 'php')","Technical Support
"
11764,"('java', 'wordpress', 'php')","Wordpress
"
11765,"('java', 'wordpress', 'php')","Ecommerce
"
11766,"('java', 'wordpress', 'php')",Desktop Application
11767,"('java', 'wordpress', 'ios')","Web Development
"
11768,"('java', 'wordpress', 'ios')","HTML / CSS
"
11769,"('java', 'wordpress', 'ios')","Mobile Application
"
11770,"('java', 'wordpress', 'ios')","Technical Support
"
11771,"('java', 'wordpress', 'ios')","Wordpress
"
11772,"('java', 'wordpress', 'ios')","Ecommerce
"
11773,"('java', 'wordpress', 'ios')",Desktop Application
11774,"('java', 'wordpress', 'android')","Web Development
"
11775,"('java', 'wordpress', 'android')","HTML / CSS
"
11776,"('java', 'wordpress', 'android')","Mobile Application
"
11777,"('java', 'wordpress', 'android')","Technical Support
"
11778,"('java', 'wordpress', 'android')","Wordpress
"
11779,"('java', 'wordpress', 'android')","Ecommerce
"
11780,"('java', 'wordpress', 'android')",Desktop Application
11781,"('java', 'wordpress', 'data-science')","Web Development
"
11782,"('java', 'wordpress', 'data-science')","HTML / CSS
"
11783,"('java', 'wordpress', 'data-science')","Mobile Application
"
11784,"('java', 'wordpress', 'data-science')","Technical Support
"
11785,"('java', 'wordpress', 'data-science')","Wordpress
"
11786,"('java', 'wordpress', 'data-science')","Ecommerce
"
11787,"('java', 'wordpress', 'data-science')",Desktop Application
11788,"('java', 'wordpress', 'spring')","Web Development
"
11789,"('java', 'wordpress', 'spring')","HTML / CSS
"
11790,"('java', 'wordpress', 'spring')","Mobile Application
"
11791,"('java', 'wordpress', 'spring')","Technical Support
"
11792,"('java', 'wordpress', 'spring')","Wordpress
"
11793,"('java', 'wordpress', 'spring')","Ecommerce
"
11794,"('java', 'wordpress', 'spring')",Desktop Application
11795,"('java', 'wordpress', 'c++')","Web Development
"
11796,"('java', 'wordpress', 'c++')","HTML / CSS
"
11797,"('java', 'wordpress', 'c++')","Mobile Application
"
11798,"('java', 'wordpress', 'c++')","Technical Support
"
11799,"('java', 'wordpress', 'c++')","Wordpress
"
11800,"('java', 'wordpress', 'c++')","Ecommerce
"
11801,"('java', 'wordpress', 'c++')",Desktop Application
11802,"('java', 'wordpress', '.NET')","Web Development
"
11803,"('java', 'wordpress', '.NET')","HTML / CSS
"
11804,"('java', 'wordpress', '.NET')","Mobile Application
"
11805,"('java', 'wordpress', '.NET')","Technical Support
"
11806,"('java', 'wordpress', '.NET')","Wordpress
"
11807,"('java', 'wordpress', '.NET')","Ecommerce
"
11808,"('java', 'wordpress', '.NET')",Desktop Application
11809,"('java', 'wordpress', 'html')","Web Development
"
11810,"('java', 'wordpress', 'html')","HTML / CSS
"
11811,"('java', 'wordpress', 'html')","Mobile Application
"
11812,"('java', 'wordpress', 'html')","Technical Support
"
11813,"('java', 'wordpress', 'html')","Wordpress
"
11814,"('java', 'wordpress', 'html')","Ecommerce
"
11815,"('java', 'wordpress', 'html')",Desktop Application
11816,"('java', 'wordpress', 'css')","Web Development
"
11817,"('java', 'wordpress', 'css')","HTML / CSS
"
11818,"('java', 'wordpress', 'css')","Mobile Application
"
11819,"('java', 'wordpress', 'css')","Technical Support
"
11820,"('java', 'wordpress', 'css')","Wordpress
"
11821,"('java', 'wordpress', 'css')","Ecommerce
"
11822,"('java', 'wordpress', 'css')",Desktop Application
11823,"('java', 'wordpress', 'desktop-application')","Web Development
"
11824,"('java', 'wordpress', 'desktop-application')","HTML / CSS
"
11825,"('java', 'wordpress', 'desktop-application')","Mobile Application
"
11826,"('java', 'wordpress', 'desktop-application')","Technical Support
"
11827,"('java', 'wordpress', 'desktop-application')","Wordpress
"
11828,"('java', 'wordpress', 'desktop-application')","Ecommerce
"
11829,"('java', 'wordpress', 'desktop-application')",Desktop Application
11830,"('java', 'php', 'react-js')","Web Development
"
11831,"('java', 'php', 'react-js')","HTML / CSS
"
11832,"('java', 'php', 'react-js')","Mobile Application
"
11833,"('java', 'php', 'react-js')","Technical Support
"
11834,"('java', 'php', 'react-js')","Wordpress
"
11835,"('java', 'php', 'react-js')","Ecommerce
"
11836,"('java', 'php', 'react-js')",Desktop Application
11837,"('java', 'php', 'javascript')","Web Development
"
11838,"('java', 'php', 'javascript')","HTML / CSS
"
11839,"('java', 'php', 'javascript')","Mobile Application
"
11840,"('java', 'php', 'javascript')","Technical Support
"
11841,"('java', 'php', 'javascript')","Wordpress
"
11842,"('java', 'php', 'javascript')","Ecommerce
"
11843,"('java', 'php', 'javascript')",Desktop Application
11844,"('java', 'php', 'react-native')","Web Development
"
11845,"('java', 'php', 'react-native')","HTML / CSS
"
11846,"('java', 'php', 'react-native')","Mobile Application
"
11847,"('java', 'php', 'react-native')","Technical Support
"
11848,"('java', 'php', 'react-native')","Wordpress
"
11849,"('java', 'php', 'react-native')","Ecommerce
"
11850,"('java', 'php', 'react-native')",Desktop Application
11851,"('java', 'php', 'wordpress')","Web Development
"
11852,"('java', 'php', 'wordpress')","HTML / CSS
"
11853,"('java', 'php', 'wordpress')","Mobile Application
"
11854,"('java', 'php', 'wordpress')","Technical Support
"
11855,"('java', 'php', 'wordpress')","Wordpress
"
11856,"('java', 'php', 'wordpress')","Ecommerce
"
11857,"('java', 'php', 'wordpress')",Desktop Application
11858,"('java', 'php', 'ios')","Web Development
"
11859,"('java', 'php', 'ios')","HTML / CSS
"
11860,"('java', 'php', 'ios')","Mobile Application
"
11861,"('java', 'php', 'ios')","Technical Support
"
11862,"('java', 'php', 'ios')","Wordpress
"
11863,"('java', 'php', 'ios')","Ecommerce
"
11864,"('java', 'php', 'ios')",Desktop Application
11865,"('java', 'php', 'android')","Web Development
"
11866,"('java', 'php', 'android')","HTML / CSS
"
11867,"('java', 'php', 'android')","Mobile Application
"
11868,"('java', 'php', 'android')","Technical Support
"
11869,"('java', 'php', 'android')","Wordpress
"
11870,"('java', 'php', 'android')","Ecommerce
"
11871,"('java', 'php', 'android')",Desktop Application
11872,"('java', 'php', 'data-science')","Web Development
"
11873,"('java', 'php', 'data-science')","HTML / CSS
"
11874,"('java', 'php', 'data-science')","Mobile Application
"
11875,"('java', 'php', 'data-science')","Technical Support
"
11876,"('java', 'php', 'data-science')","Wordpress
"
11877,"('java', 'php', 'data-science')","Ecommerce
"
11878,"('java', 'php', 'data-science')",Desktop Application
11879,"('java', 'php', 'spring')","Web Development
"
11880,"('java', 'php', 'spring')","HTML / CSS
"
11881,"('java', 'php', 'spring')","Mobile Application
"
11882,"('java', 'php', 'spring')","Technical Support
"
11883,"('java', 'php', 'spring')","Wordpress
"
11884,"('java', 'php', 'spring')","Ecommerce
"
11885,"('java', 'php', 'spring')",Desktop Application
11886,"('java', 'php', 'c++')","Web Development
"
11887,"('java', 'php', 'c++')","HTML / CSS
"
11888,"('java', 'php', 'c++')","Mobile Application
"
