id,skill_set,subcategory 
1621,"('salesman', 'data-entry', 'admin')","Online shop management
"
1622,"('salesman', 'data-entry', 'admin')","Call Center
"
1623,"('salesman', 'data-entry', 'admin')",Sale Representative
1624,"('salesman', 'data-entry', 'accounting')","Page & Website Admin
"
1625,"('salesman', 'data-entry', 'accounting')","Data Entry
"
1626,"('salesman', 'data-entry', 'accounting')","Telesale
"
1627,"('salesman', 'data-entry', 'accounting')","Accounting & Tax of Online shop
"
1628,"('salesman', 'data-entry', 'accounting')","Online shop management
"
1629,"('salesman', 'data-entry', 'accounting')","Call Center
"
1630,"('salesman', 'data-entry', 'accounting')",Sale Representative
1631,"('salesman', 'data-entry', 'call-center')","Page & Website Admin
"
1632,"('salesman', 'data-entry', 'call-center')","Data Entry
"
1633,"('salesman', 'data-entry', 'call-center')","Telesale
"
1634,"('salesman', 'data-entry', 'call-center')","Accounting & Tax of Online shop
"
1635,"('salesman', 'data-entry', 'call-center')","Online shop management
"
1636,"('salesman', 'data-entry', 'call-center')","Call Center
"
1637,"('salesman', 'data-entry', 'call-center')",Sale Representative
1638,"('salesman', 'data-entry', 'website-admin')","Page & Website Admin
"
1639,"('salesman', 'data-entry', 'website-admin')","Data Entry
"
1640,"('salesman', 'data-entry', 'website-admin')","Telesale
"
1641,"('salesman', 'data-entry', 'website-admin')","Accounting & Tax of Online shop
"
1642,"('salesman', 'data-entry', 'website-admin')","Online shop management
"
1643,"('salesman', 'data-entry', 'website-admin')","Call Center
"
1644,"('salesman', 'data-entry', 'website-admin')",Sale Representative
1645,"('salesman', 'data-entry', 'tax')","Page & Website Admin
"
1646,"('salesman', 'data-entry', 'tax')","Data Entry
"
1647,"('salesman', 'data-entry', 'tax')","Telesale
"
1648,"('salesman', 'data-entry', 'tax')","Accounting & Tax of Online shop
"
1649,"('salesman', 'data-entry', 'tax')","Online shop management
"
1650,"('salesman', 'data-entry', 'tax')","Call Center
"
1651,"('salesman', 'data-entry', 'tax')",Sale Representative
1652,"('salesman', 'data-entry', 'shop-management')","Page & Website Admin
"
1653,"('salesman', 'data-entry', 'shop-management')","Data Entry
"
1654,"('salesman', 'data-entry', 'shop-management')","Telesale
"
1655,"('salesman', 'data-entry', 'shop-management')","Accounting & Tax of Online shop
"
1656,"('salesman', 'data-entry', 'shop-management')","Online shop management
"
1657,"('salesman', 'data-entry', 'shop-management')","Call Center
"
1658,"('salesman', 'data-entry', 'shop-management')",Sale Representative
1659,"('salesman', 'data-entry', 'telesale')","Page & Website Admin
"
1660,"('salesman', 'data-entry', 'telesale')","Data Entry
"
1661,"('salesman', 'data-entry', 'telesale')","Telesale
"
1662,"('salesman', 'data-entry', 'telesale')","Accounting & Tax of Online shop
"
1663,"('salesman', 'data-entry', 'telesale')","Online shop management
"
1664,"('salesman', 'data-entry', 'telesale')","Call Center
"
1665,"('salesman', 'data-entry', 'telesale')",Sale Representative
1666,"('salesman', 'accounting', 'admin')","Page & Website Admin
"
1667,"('salesman', 'accounting', 'admin')","Data Entry
"
1668,"('salesman', 'accounting', 'admin')","Telesale
"
1669,"('salesman', 'accounting', 'admin')","Accounting & Tax of Online shop
"
1670,"('salesman', 'accounting', 'admin')","Online shop management
"
1671,"('salesman', 'accounting', 'admin')","Call Center
"
1672,"('salesman', 'accounting', 'admin')",Sale Representative
1673,"('salesman', 'accounting', 'data-entry')","Page & Website Admin
"
1674,"('salesman', 'accounting', 'data-entry')","Data Entry
"
1675,"('salesman', 'accounting', 'data-entry')","Telesale
"
1676,"('salesman', 'accounting', 'data-entry')","Accounting & Tax of Online shop
"
1677,"('salesman', 'accounting', 'data-entry')","Online shop management
"
1678,"('salesman', 'accounting', 'data-entry')","Call Center
"
1679,"('salesman', 'accounting', 'data-entry')",Sale Representative
1680,"('salesman', 'accounting', 'call-center')","Page & Website Admin
"
1681,"('salesman', 'accounting', 'call-center')","Data Entry
"
1682,"('salesman', 'accounting', 'call-center')","Telesale
"
1683,"('salesman', 'accounting', 'call-center')","Accounting & Tax of Online shop
"
1684,"('salesman', 'accounting', 'call-center')","Online shop management
"
1685,"('salesman', 'accounting', 'call-center')","Call Center
"
1686,"('salesman', 'accounting', 'call-center')",Sale Representative
1687,"('salesman', 'accounting', 'website-admin')","Page & Website Admin
"
1688,"('salesman', 'accounting', 'website-admin')","Data Entry
"
1689,"('salesman', 'accounting', 'website-admin')","Telesale
"
1690,"('salesman', 'accounting', 'website-admin')","Accounting & Tax of Online shop
"
1691,"('salesman', 'accounting', 'website-admin')","Online shop management
"
1692,"('salesman', 'accounting', 'website-admin')","Call Center
"
1693,"('salesman', 'accounting', 'website-admin')",Sale Representative
1694,"('salesman', 'accounting', 'tax')","Page & Website Admin
"
1695,"('salesman', 'accounting', 'tax')","Data Entry
"
1696,"('salesman', 'accounting', 'tax')","Telesale
"
1697,"('salesman', 'accounting', 'tax')","Accounting & Tax of Online shop
"
1698,"('salesman', 'accounting', 'tax')","Online shop management
"
1699,"('salesman', 'accounting', 'tax')","Call Center
"
1700,"('salesman', 'accounting', 'tax')",Sale Representative
1701,"('salesman', 'accounting', 'shop-management')","Page & Website Admin
"
1702,"('salesman', 'accounting', 'shop-management')","Data Entry
"
1703,"('salesman', 'accounting', 'shop-management')","Telesale
"
1704,"('salesman', 'accounting', 'shop-management')","Accounting & Tax of Online shop
"
1705,"('salesman', 'accounting', 'shop-management')","Online shop management
"
1706,"('salesman', 'accounting', 'shop-management')","Call Center
"
1707,"('salesman', 'accounting', 'shop-management')",Sale Representative
1708,"('salesman', 'accounting', 'telesale')","Page & Website Admin
"
1709,"('salesman', 'accounting', 'telesale')","Data Entry
"
1710,"('salesman', 'accounting', 'telesale')","Telesale
"
1711,"('salesman', 'accounting', 'telesale')","Accounting & Tax of Online shop
"
1712,"('salesman', 'accounting', 'telesale')","Online shop management
"
1713,"('salesman', 'accounting', 'telesale')","Call Center
"
1714,"('salesman', 'accounting', 'telesale')",Sale Representative
1715,"('salesman', 'call-center', 'admin')","Page & Website Admin
"
1716,"('salesman', 'call-center', 'admin')","Data Entry
"
1717,"('salesman', 'call-center', 'admin')","Telesale
"
1718,"('salesman', 'call-center', 'admin')","Accounting & Tax of Online shop
"
1719,"('salesman', 'call-center', 'admin')","Online shop management
"
1720,"('salesman', 'call-center', 'admin')","Call Center
"
1721,"('salesman', 'call-center', 'admin')",Sale Representative
1722,"('salesman', 'call-center', 'data-entry')","Page & Website Admin
"
1723,"('salesman', 'call-center', 'data-entry')","Data Entry
"
1724,"('salesman', 'call-center', 'data-entry')","Telesale
"
1725,"('salesman', 'call-center', 'data-entry')","Accounting & Tax of Online shop
"
1726,"('salesman', 'call-center', 'data-entry')","Online shop management
"
1727,"('salesman', 'call-center', 'data-entry')","Call Center
"
1728,"('salesman', 'call-center', 'data-entry')",Sale Representative
1729,"('salesman', 'call-center', 'accounting')","Page & Website Admin
"
1730,"('salesman', 'call-center', 'accounting')","Data Entry
"
1731,"('salesman', 'call-center', 'accounting')","Telesale
"
1732,"('salesman', 'call-center', 'accounting')","Accounting & Tax of Online shop
"
1733,"('salesman', 'call-center', 'accounting')","Online shop management
"
1734,"('salesman', 'call-center', 'accounting')","Call Center
"
1735,"('salesman', 'call-center', 'accounting')",Sale Representative
1736,"('salesman', 'call-center', 'website-admin')","Page & Website Admin
"
1737,"('salesman', 'call-center', 'website-admin')","Data Entry
"
1738,"('salesman', 'call-center', 'website-admin')","Telesale
"
1739,"('salesman', 'call-center', 'website-admin')","Accounting & Tax of Online shop
"
1740,"('salesman', 'call-center', 'website-admin')","Online shop management
"
1741,"('salesman', 'call-center', 'website-admin')","Call Center
"
1742,"('salesman', 'call-center', 'website-admin')",Sale Representative
1743,"('salesman', 'call-center', 'tax')","Page & Website Admin
"
1744,"('salesman', 'call-center', 'tax')","Data Entry
"
1745,"('salesman', 'call-center', 'tax')","Telesale
"
1746,"('salesman', 'call-center', 'tax')","Accounting & Tax of Online shop
"
1747,"('salesman', 'call-center', 'tax')","Online shop management
"
1748,"('salesman', 'call-center', 'tax')","Call Center
"
1749,"('salesman', 'call-center', 'tax')",Sale Representative
1750,"('salesman', 'call-center', 'shop-management')","Page & Website Admin
"
1751,"('salesman', 'call-center', 'shop-management')","Data Entry
"
1752,"('salesman', 'call-center', 'shop-management')","Telesale
"
1753,"('salesman', 'call-center', 'shop-management')","Accounting & Tax of Online shop
"
1754,"('salesman', 'call-center', 'shop-management')","Online shop management
"
1755,"('salesman', 'call-center', 'shop-management')","Call Center
"
1756,"('salesman', 'call-center', 'shop-management')",Sale Representative
1757,"('salesman', 'call-center', 'telesale')","Page & Website Admin
"
1758,"('salesman', 'call-center', 'telesale')","Data Entry
"
1759,"('salesman', 'call-center', 'telesale')","Telesale
"
1760,"('salesman', 'call-center', 'telesale')","Accounting & Tax of Online shop
"
1761,"('salesman', 'call-center', 'telesale')","Online shop management
"
1762,"('salesman', 'call-center', 'telesale')","Call Center
"
1763,"('salesman', 'call-center', 'telesale')",Sale Representative
1764,"('salesman', 'website-admin', 'admin')","Page & Website Admin
"
1765,"('salesman', 'website-admin', 'admin')","Data Entry
"
1766,"('salesman', 'website-admin', 'admin')","Telesale
"
1767,"('salesman', 'website-admin', 'admin')","Accounting & Tax of Online shop
"
1768,"('salesman', 'website-admin', 'admin')","Online shop management
"
1769,"('salesman', 'website-admin', 'admin')","Call Center
"
1770,"('salesman', 'website-admin', 'admin')",Sale Representative
1771,"('salesman', 'website-admin', 'data-entry')","Page & Website Admin
"
1772,"('salesman', 'website-admin', 'data-entry')","Data Entry
"
1773,"('salesman', 'website-admin', 'data-entry')","Telesale
"
1774,"('salesman', 'website-admin', 'data-entry')","Accounting & Tax of Online shop
"
1775,"('salesman', 'website-admin', 'data-entry')","Online shop management
"
1776,"('salesman', 'website-admin', 'data-entry')","Call Center
"
1777,"('salesman', 'website-admin', 'data-entry')",Sale Representative
1778,"('salesman', 'website-admin', 'accounting')","Page & Website Admin
"
1779,"('salesman', 'website-admin', 'accounting')","Data Entry
"
1780,"('salesman', 'website-admin', 'accounting')","Telesale
"
1781,"('salesman', 'website-admin', 'accounting')","Accounting & Tax of Online shop
"
1782,"('salesman', 'website-admin', 'accounting')","Online shop management
"
1783,"('salesman', 'website-admin', 'accounting')","Call Center
"
1784,"('salesman', 'website-admin', 'accounting')",Sale Representative
1785,"('salesman', 'website-admin', 'call-center')","Page & Website Admin
"
1786,"('salesman', 'website-admin', 'call-center')","Data Entry
"
1787,"('salesman', 'website-admin', 'call-center')","Telesale
"
1788,"('salesman', 'website-admin', 'call-center')","Accounting & Tax of Online shop
"
1789,"('salesman', 'website-admin', 'call-center')","Online shop management
"
1790,"('salesman', 'website-admin', 'call-center')","Call Center
"
1791,"('salesman', 'website-admin', 'call-center')",Sale Representative
1792,"('salesman', 'website-admin', 'tax')","Page & Website Admin
"
1793,"('salesman', 'website-admin', 'tax')","Data Entry
"
1794,"('salesman', 'website-admin', 'tax')","Telesale
"
1795,"('salesman', 'website-admin', 'tax')","Accounting & Tax of Online shop
"
1796,"('salesman', 'website-admin', 'tax')","Online shop management
"
1797,"('salesman', 'website-admin', 'tax')","Call Center
"
1798,"('salesman', 'website-admin', 'tax')",Sale Representative
1799,"('salesman', 'website-admin', 'shop-management')","Page & Website Admin
"
1800,"('salesman', 'website-admin', 'shop-management')","Data Entry
"
1801,"('salesman', 'website-admin', 'shop-management')","Telesale
"
1802,"('salesman', 'website-admin', 'shop-management')","Accounting & Tax of Online shop
"
1803,"('salesman', 'website-admin', 'shop-management')","Online shop management
"
1804,"('salesman', 'website-admin', 'shop-management')","Call Center
"
1805,"('salesman', 'website-admin', 'shop-management')",Sale Representative
1806,"('salesman', 'website-admin', 'telesale')","Page & Website Admin
"
1807,"('salesman', 'website-admin', 'telesale')","Data Entry
"
1808,"('salesman', 'website-admin', 'telesale')","Telesale
"
1809,"('salesman', 'website-admin', 'telesale')","Accounting & Tax of Online shop
"
1810,"('salesman', 'website-admin', 'telesale')","Online shop management
"
1811,"('salesman', 'website-admin', 'telesale')","Call Center
"
1812,"('salesman', 'website-admin', 'telesale')",Sale Representative
1813,"('salesman', 'tax', 'admin')","Page & Website Admin
"
1814,"('salesman', 'tax', 'admin')","Data Entry
"
1815,"('salesman', 'tax', 'admin')","Telesale
"
1816,"('salesman', 'tax', 'admin')","Accounting & Tax of Online shop
"
1817,"('salesman', 'tax', 'admin')","Online shop management
"
1818,"('salesman', 'tax', 'admin')","Call Center
"
1819,"('salesman', 'tax', 'admin')",Sale Representative
1820,"('salesman', 'tax', 'data-entry')","Page & Website Admin
"
1821,"('salesman', 'tax', 'data-entry')","Data Entry
"
1822,"('salesman', 'tax', 'data-entry')","Telesale
"
1823,"('salesman', 'tax', 'data-entry')","Accounting & Tax of Online shop
"
1824,"('salesman', 'tax', 'data-entry')","Online shop management
"
1825,"('salesman', 'tax', 'data-entry')","Call Center
"
1826,"('salesman', 'tax', 'data-entry')",Sale Representative
1827,"('salesman', 'tax', 'accounting')","Page & Website Admin
"
1828,"('salesman', 'tax', 'accounting')","Data Entry
"
1829,"('salesman', 'tax', 'accounting')","Telesale
"
1830,"('salesman', 'tax', 'accounting')","Accounting & Tax of Online shop
"
1831,"('salesman', 'tax', 'accounting')","Online shop management
"
1832,"('salesman', 'tax', 'accounting')","Call Center
"
1833,"('salesman', 'tax', 'accounting')",Sale Representative
1834,"('salesman', 'tax', 'call-center')","Page & Website Admin
"
1835,"('salesman', 'tax', 'call-center')","Data Entry
"
1836,"('salesman', 'tax', 'call-center')","Telesale
"
1837,"('salesman', 'tax', 'call-center')","Accounting & Tax of Online shop
"
1838,"('salesman', 'tax', 'call-center')","Online shop management
"
1839,"('salesman', 'tax', 'call-center')","Call Center
"
1840,"('salesman', 'tax', 'call-center')",Sale Representative
1841,"('salesman', 'tax', 'website-admin')","Page & Website Admin
"
1842,"('salesman', 'tax', 'website-admin')","Data Entry
"
1843,"('salesman', 'tax', 'website-admin')","Telesale
"
1844,"('salesman', 'tax', 'website-admin')","Accounting & Tax of Online shop
"
1845,"('salesman', 'tax', 'website-admin')","Online shop management
"
1846,"('salesman', 'tax', 'website-admin')","Call Center
"
1847,"('salesman', 'tax', 'website-admin')",Sale Representative
1848,"('salesman', 'tax', 'shop-management')","Page & Website Admin
"
1849,"('salesman', 'tax', 'shop-management')","Data Entry
"
1850,"('salesman', 'tax', 'shop-management')","Telesale
"
1851,"('salesman', 'tax', 'shop-management')","Accounting & Tax of Online shop
"
1852,"('salesman', 'tax', 'shop-management')","Online shop management
"
1853,"('salesman', 'tax', 'shop-management')","Call Center
"
1854,"('salesman', 'tax', 'shop-management')",Sale Representative
1855,"('salesman', 'tax', 'telesale')","Page & Website Admin
"
1856,"('salesman', 'tax', 'telesale')","Data Entry
"
1857,"('salesman', 'tax', 'telesale')","Telesale
"
1858,"('salesman', 'tax', 'telesale')","Accounting & Tax of Online shop
"
1859,"('salesman', 'tax', 'telesale')","Online shop management
"
1860,"('salesman', 'tax', 'telesale')","Call Center
"
1861,"('salesman', 'tax', 'telesale')",Sale Representative
1862,"('salesman', 'shop-management', 'admin')","Page & Website Admin
"
1863,"('salesman', 'shop-management', 'admin')","Data Entry
"
1864,"('salesman', 'shop-management', 'admin')","Telesale
"
1865,"('salesman', 'shop-management', 'admin')","Accounting & Tax of Online shop
"
1866,"('salesman', 'shop-management', 'admin')","Online shop management
"
1867,"('salesman', 'shop-management', 'admin')","Call Center
"
1868,"('salesman', 'shop-management', 'admin')",Sale Representative
1869,"('salesman', 'shop-management', 'data-entry')","Page & Website Admin
"
1870,"('salesman', 'shop-management', 'data-entry')","Data Entry
"
1871,"('salesman', 'shop-management', 'data-entry')","Telesale
"
1872,"('salesman', 'shop-management', 'data-entry')","Accounting & Tax of Online shop
"
1873,"('salesman', 'shop-management', 'data-entry')","Online shop management
"
1874,"('salesman', 'shop-management', 'data-entry')","Call Center
"
1875,"('salesman', 'shop-management', 'data-entry')",Sale Representative
1876,"('salesman', 'shop-management', 'accounting')","Page & Website Admin
"
1877,"('salesman', 'shop-management', 'accounting')","Data Entry
"
1878,"('salesman', 'shop-management', 'accounting')","Telesale
"
1879,"('salesman', 'shop-management', 'accounting')","Accounting & Tax of Online shop
"
1880,"('salesman', 'shop-management', 'accounting')","Online shop management
"
1881,"('salesman', 'shop-management', 'accounting')","Call Center
"
1882,"('salesman', 'shop-management', 'accounting')",Sale Representative
1883,"('salesman', 'shop-management', 'call-center')","Page & Website Admin
"
1884,"('salesman', 'shop-management', 'call-center')","Data Entry
"
1885,"('salesman', 'shop-management', 'call-center')","Telesale
"
1886,"('salesman', 'shop-management', 'call-center')","Accounting & Tax of Online shop
"
1887,"('salesman', 'shop-management', 'call-center')","Online shop management
"
1888,"('salesman', 'shop-management', 'call-center')","Call Center
"
1889,"('salesman', 'shop-management', 'call-center')",Sale Representative
1890,"('salesman', 'shop-management', 'website-admin')","Page & Website Admin
"
1891,"('salesman', 'shop-management', 'website-admin')","Data Entry
"
1892,"('salesman', 'shop-management', 'website-admin')","Telesale
"
1893,"('salesman', 'shop-management', 'website-admin')","Accounting & Tax of Online shop
"
1894,"('salesman', 'shop-management', 'website-admin')","Online shop management
"
1895,"('salesman', 'shop-management', 'website-admin')","Call Center
"
1896,"('salesman', 'shop-management', 'website-admin')",Sale Representative
1897,"('salesman', 'shop-management', 'tax')","Page & Website Admin
"
1898,"('salesman', 'shop-management', 'tax')","Data Entry
"
1899,"('salesman', 'shop-management', 'tax')","Telesale
"
1900,"('salesman', 'shop-management', 'tax')","Accounting & Tax of Online shop
"
1901,"('salesman', 'shop-management', 'tax')","Online shop management
"
1902,"('salesman', 'shop-management', 'tax')","Call Center
"
1903,"('salesman', 'shop-management', 'tax')",Sale Representative
1904,"('salesman', 'shop-management', 'telesale')","Page & Website Admin
"
1905,"('salesman', 'shop-management', 'telesale')","Data Entry
"
1906,"('salesman', 'shop-management', 'telesale')","Telesale
"
1907,"('salesman', 'shop-management', 'telesale')","Accounting & Tax of Online shop
"
1908,"('salesman', 'shop-management', 'telesale')","Online shop management
"
1909,"('salesman', 'shop-management', 'telesale')","Call Center
"
1910,"('salesman', 'shop-management', 'telesale')",Sale Representative
1911,"('salesman', 'telesale', 'admin')","Page & Website Admin
"
1912,"('salesman', 'telesale', 'admin')","Data Entry
"
1913,"('salesman', 'telesale', 'admin')","Telesale
"
1914,"('salesman', 'telesale', 'admin')","Accounting & Tax of Online shop
"
1915,"('salesman', 'telesale', 'admin')","Online shop management
"
1916,"('salesman', 'telesale', 'admin')","Call Center
"
1917,"('salesman', 'telesale', 'admin')",Sale Representative
1918,"('salesman', 'telesale', 'data-entry')","Page & Website Admin
"
1919,"('salesman', 'telesale', 'data-entry')","Data Entry
"
1920,"('salesman', 'telesale', 'data-entry')","Telesale
"
1921,"('salesman', 'telesale', 'data-entry')","Accounting & Tax of Online shop
"
1922,"('salesman', 'telesale', 'data-entry')","Online shop management
"
1923,"('salesman', 'telesale', 'data-entry')","Call Center
"
1924,"('salesman', 'telesale', 'data-entry')",Sale Representative
1925,"('salesman', 'telesale', 'accounting')","Page & Website Admin
"
1926,"('salesman', 'telesale', 'accounting')","Data Entry
"
1927,"('salesman', 'telesale', 'accounting')","Telesale
"
1928,"('salesman', 'telesale', 'accounting')","Accounting & Tax of Online shop
"
1929,"('salesman', 'telesale', 'accounting')","Online shop management
"
1930,"('salesman', 'telesale', 'accounting')","Call Center
"
1931,"('salesman', 'telesale', 'accounting')",Sale Representative
1932,"('salesman', 'telesale', 'call-center')","Page & Website Admin
"
1933,"('salesman', 'telesale', 'call-center')","Data Entry
"
1934,"('salesman', 'telesale', 'call-center')","Telesale
"
1935,"('salesman', 'telesale', 'call-center')","Accounting & Tax of Online shop
"
1936,"('salesman', 'telesale', 'call-center')","Online shop management
"
1937,"('salesman', 'telesale', 'call-center')","Call Center
"
1938,"('salesman', 'telesale', 'call-center')",Sale Representative
1939,"('salesman', 'telesale', 'website-admin')","Page & Website Admin
"
1940,"('salesman', 'telesale', 'website-admin')","Data Entry
"
1941,"('salesman', 'telesale', 'website-admin')","Telesale
"
1942,"('salesman', 'telesale', 'website-admin')","Accounting & Tax of Online shop
"
1943,"('salesman', 'telesale', 'website-admin')","Online shop management
"
1944,"('salesman', 'telesale', 'website-admin')","Call Center
"
1945,"('salesman', 'telesale', 'website-admin')",Sale Representative
1946,"('salesman', 'telesale', 'tax')","Page & Website Admin
"
1947,"('salesman', 'telesale', 'tax')","Data Entry
"
1948,"('salesman', 'telesale', 'tax')","Telesale
"
1949,"('salesman', 'telesale', 'tax')","Accounting & Tax of Online shop
"
1950,"('salesman', 'telesale', 'tax')","Online shop management
"
1951,"('salesman', 'telesale', 'tax')","Call Center
"
1952,"('salesman', 'telesale', 'tax')",Sale Representative
1953,"('salesman', 'telesale', 'shop-management')","Page & Website Admin
"
1954,"('salesman', 'telesale', 'shop-management')","Data Entry
"
1955,"('salesman', 'telesale', 'shop-management')","Telesale
"
1956,"('salesman', 'telesale', 'shop-management')","Accounting & Tax of Online shop
"
1957,"('salesman', 'telesale', 'shop-management')","Online shop management
"
1958,"('salesman', 'telesale', 'shop-management')","Call Center
"
1959,"('salesman', 'telesale', 'shop-management')",Sale Representative
1960,"('website-admin', 'admin', 'data-entry')","Page & Website Admin
"
1961,"('website-admin', 'admin', 'data-entry')","Data Entry
"
1962,"('website-admin', 'admin', 'data-entry')","Telesale
"
1963,"('website-admin', 'admin', 'data-entry')","Accounting & Tax of Online shop
"
1964,"('website-admin', 'admin', 'data-entry')","Online shop management
"
1965,"('website-admin', 'admin', 'data-entry')","Call Center
"
1966,"('website-admin', 'admin', 'data-entry')",Sale Representative
1967,"('website-admin', 'admin', 'accounting')","Page & Website Admin
"
1968,"('website-admin', 'admin', 'accounting')","Data Entry
"
1969,"('website-admin', 'admin', 'accounting')","Telesale
"
1970,"('website-admin', 'admin', 'accounting')","Accounting & Tax of Online shop
"
1971,"('website-admin', 'admin', 'accounting')","Online shop management
"
1972,"('website-admin', 'admin', 'accounting')","Call Center
"
1973,"('website-admin', 'admin', 'accounting')",Sale Representative
1974,"('website-admin', 'admin', 'call-center')","Page & Website Admin
"
1975,"('website-admin', 'admin', 'call-center')","Data Entry
"
1976,"('website-admin', 'admin', 'call-center')","Telesale
"
1977,"('website-admin', 'admin', 'call-center')","Accounting & Tax of Online shop
"
1978,"('website-admin', 'admin', 'call-center')","Online shop management
"
1979,"('website-admin', 'admin', 'call-center')","Call Center
"
1980,"('website-admin', 'admin', 'call-center')",Sale Representative
1981,"('website-admin', 'admin', 'salesman')","Page & Website Admin
"
1982,"('website-admin', 'admin', 'salesman')","Data Entry
"
1983,"('website-admin', 'admin', 'salesman')","Telesale
"
1984,"('website-admin', 'admin', 'salesman')","Accounting & Tax of Online shop
"
1985,"('website-admin', 'admin', 'salesman')","Online shop management
"
1986,"('website-admin', 'admin', 'salesman')","Call Center
"
1987,"('website-admin', 'admin', 'salesman')",Sale Representative
1988,"('website-admin', 'admin', 'tax')","Page & Website Admin
"
1989,"('website-admin', 'admin', 'tax')","Data Entry
"
1990,"('website-admin', 'admin', 'tax')","Telesale
"
1991,"('website-admin', 'admin', 'tax')","Accounting & Tax of Online shop
"
1992,"('website-admin', 'admin', 'tax')","Online shop management
"
1993,"('website-admin', 'admin', 'tax')","Call Center
"
1994,"('website-admin', 'admin', 'tax')",Sale Representative
1995,"('website-admin', 'admin', 'shop-management')","Page & Website Admin
"
1996,"('website-admin', 'admin', 'shop-management')","Data Entry
"
1997,"('website-admin', 'admin', 'shop-management')","Telesale
"
1998,"('website-admin', 'admin', 'shop-management')","Accounting & Tax of Online shop
"
1999,"('website-admin', 'admin', 'shop-management')","Online shop management
"
2000,"('website-admin', 'admin', 'shop-management')","Call Center
"
2001,"('website-admin', 'admin', 'shop-management')",Sale Representative
2002,"('website-admin', 'admin', 'telesale')","Page & Website Admin
"
2003,"('website-admin', 'admin', 'telesale')","Data Entry
"
2004,"('website-admin', 'admin', 'telesale')","Telesale
"
2005,"('website-admin', 'admin', 'telesale')","Accounting & Tax of Online shop
"
2006,"('website-admin', 'admin', 'telesale')","Online shop management
"
2007,"('website-admin', 'admin', 'telesale')","Call Center
"
2008,"('website-admin', 'admin', 'telesale')",Sale Representative
2009,"('website-admin', 'data-entry', 'admin')","Page & Website Admin
"
2010,"('website-admin', 'data-entry', 'admin')","Data Entry
"
2011,"('website-admin', 'data-entry', 'admin')","Telesale
"
2012,"('website-admin', 'data-entry', 'admin')","Accounting & Tax of Online shop
"
2013,"('website-admin', 'data-entry', 'admin')","Online shop management
"
2014,"('website-admin', 'data-entry', 'admin')","Call Center
"
2015,"('website-admin', 'data-entry', 'admin')",Sale Representative
2016,"('website-admin', 'data-entry', 'accounting')","Page & Website Admin
"
2017,"('website-admin', 'data-entry', 'accounting')","Data Entry
"
2018,"('website-admin', 'data-entry', 'accounting')","Telesale
"
2019,"('website-admin', 'data-entry', 'accounting')","Accounting & Tax of Online shop
"
2020,"('website-admin', 'data-entry', 'accounting')","Online shop management
"
2021,"('website-admin', 'data-entry', 'accounting')","Call Center
"
2022,"('website-admin', 'data-entry', 'accounting')",Sale Representative
2023,"('website-admin', 'data-entry', 'call-center')","Page & Website Admin
"
2024,"('website-admin', 'data-entry', 'call-center')","Data Entry
"
2025,"('website-admin', 'data-entry', 'call-center')","Telesale
"
2026,"('website-admin', 'data-entry', 'call-center')","Accounting & Tax of Online shop
"
2027,"('website-admin', 'data-entry', 'call-center')","Online shop management
"
2028,"('website-admin', 'data-entry', 'call-center')","Call Center
"
2029,"('website-admin', 'data-entry', 'call-center')",Sale Representative
2030,"('website-admin', 'data-entry', 'salesman')","Page & Website Admin
"
2031,"('website-admin', 'data-entry', 'salesman')","Data Entry
"
2032,"('website-admin', 'data-entry', 'salesman')","Telesale
"
2033,"('website-admin', 'data-entry', 'salesman')","Accounting & Tax of Online shop
"
2034,"('website-admin', 'data-entry', 'salesman')","Online shop management
"
2035,"('website-admin', 'data-entry', 'salesman')","Call Center
"
2036,"('website-admin', 'data-entry', 'salesman')",Sale Representative
2037,"('website-admin', 'data-entry', 'tax')","Page & Website Admin
"
2038,"('website-admin', 'data-entry', 'tax')","Data Entry
"
2039,"('website-admin', 'data-entry', 'tax')","Telesale
"
2040,"('website-admin', 'data-entry', 'tax')","Accounting & Tax of Online shop
"
2041,"('website-admin', 'data-entry', 'tax')","Online shop management
"
2042,"('website-admin', 'data-entry', 'tax')","Call Center
"
2043,"('website-admin', 'data-entry', 'tax')",Sale Representative
2044,"('website-admin', 'data-entry', 'shop-management')","Page & Website Admin
"
2045,"('website-admin', 'data-entry', 'shop-management')","Data Entry
"
2046,"('website-admin', 'data-entry', 'shop-management')","Telesale
"
2047,"('website-admin', 'data-entry', 'shop-management')","Accounting & Tax of Online shop
"
2048,"('website-admin', 'data-entry', 'shop-management')","Online shop management
"
2049,"('website-admin', 'data-entry', 'shop-management')","Call Center
"
2050,"('website-admin', 'data-entry', 'shop-management')",Sale Representative
2051,"('website-admin', 'data-entry', 'telesale')","Page & Website Admin
"
2052,"('website-admin', 'data-entry', 'telesale')","Data Entry
"
2053,"('website-admin', 'data-entry', 'telesale')","Telesale
"
2054,"('website-admin', 'data-entry', 'telesale')","Accounting & Tax of Online shop
"
2055,"('website-admin', 'data-entry', 'telesale')","Online shop management
"
2056,"('website-admin', 'data-entry', 'telesale')","Call Center
"
2057,"('website-admin', 'data-entry', 'telesale')",Sale Representative
2058,"('website-admin', 'accounting', 'admin')","Page & Website Admin
"
2059,"('website-admin', 'accounting', 'admin')","Data Entry
"
2060,"('website-admin', 'accounting', 'admin')","Telesale
"
2061,"('website-admin', 'accounting', 'admin')","Accounting & Tax of Online shop
"
