id,skill_set,subcategory 
10473,"('adobe-illustrator', 'adobe-lightroom', 'concept-development')","Motion Graphics
"
10474,"('adobe-illustrator', 'adobe-lightroom', 'concept-development')","Video Production
"
10475,"('adobe-illustrator', 'adobe-lightroom', 'concept-development')","Voice Over
"
10476,"('adobe-illustrator', 'adobe-lightroom', 'concept-development')","Video Editing
"
10477,"('adobe-illustrator', 'adobe-lightroom', 'concept-development')","Subtitle
"
10478,"('adobe-illustrator', 'adobe-lightroom', 'concept-development')","3D & Animation
"
10479,"('adobe-illustrator', 'adobe-lightroom', 'concept-development')",Sound Effects
10480,"('adobe-illustrator', 'adobe-lightroom', '3d-modeling')","Photography
"
10481,"('adobe-illustrator', 'adobe-lightroom', '3d-modeling')","Motion Graphics
"
10482,"('adobe-illustrator', 'adobe-lightroom', '3d-modeling')","Video Production
"
10483,"('adobe-illustrator', 'adobe-lightroom', '3d-modeling')","Voice Over
"
10484,"('adobe-illustrator', 'adobe-lightroom', '3d-modeling')","Video Editing
"
10485,"('adobe-illustrator', 'adobe-lightroom', '3d-modeling')","Subtitle
"
10486,"('adobe-illustrator', 'adobe-lightroom', '3d-modeling')","3D & Animation
"
10487,"('adobe-illustrator', 'adobe-lightroom', '3d-modeling')",Sound Effects
10488,"('adobe-illustrator', 'adobe-lightroom', 'fl-studio')","Photography
"
10489,"('adobe-illustrator', 'adobe-lightroom', 'fl-studio')","Motion Graphics
"
10490,"('adobe-illustrator', 'adobe-lightroom', 'fl-studio')","Video Production
"
10491,"('adobe-illustrator', 'adobe-lightroom', 'fl-studio')","Voice Over
"
10492,"('adobe-illustrator', 'adobe-lightroom', 'fl-studio')","Video Editing
"
10493,"('adobe-illustrator', 'adobe-lightroom', 'fl-studio')","Subtitle
"
10494,"('adobe-illustrator', 'adobe-lightroom', 'fl-studio')","3D & Animation
"
10495,"('adobe-illustrator', 'adobe-lightroom', 'fl-studio')",Sound Effects
10496,"('adobe-illustrator', 'adobe-lightroom', 'ableton')","Photography
"
10497,"('adobe-illustrator', 'adobe-lightroom', 'ableton')","Motion Graphics
"
10498,"('adobe-illustrator', 'adobe-lightroom', 'ableton')","Video Production
"
10499,"('adobe-illustrator', 'adobe-lightroom', 'ableton')","Voice Over
"
10500,"('adobe-illustrator', 'adobe-lightroom', 'ableton')","Video Editing
"
10501,"('adobe-illustrator', 'adobe-lightroom', 'ableton')","Subtitle
"
10502,"('adobe-illustrator', 'adobe-lightroom', 'ableton')","3D & Animation
"
10503,"('adobe-illustrator', 'adobe-lightroom', 'ableton')",Sound Effects
10504,"('adobe-illustrator', 'photography', 'adobe-photoshop')","Photography
"
10505,"('adobe-illustrator', 'photography', 'adobe-photoshop')","Motion Graphics
"
10506,"('adobe-illustrator', 'photography', 'adobe-photoshop')","Video Production
"
10507,"('adobe-illustrator', 'photography', 'adobe-photoshop')","Voice Over
"
10508,"('adobe-illustrator', 'photography', 'adobe-photoshop')","Video Editing
"
10509,"('adobe-illustrator', 'photography', 'adobe-photoshop')","Subtitle
"
10510,"('adobe-illustrator', 'photography', 'adobe-photoshop')","3D & Animation
"
10511,"('adobe-illustrator', 'photography', 'adobe-photoshop')",Sound Effects
10512,"('adobe-illustrator', 'photography', 'adobe-premiere-pro')","Photography
"
10513,"('adobe-illustrator', 'photography', 'adobe-premiere-pro')","Motion Graphics
"
10514,"('adobe-illustrator', 'photography', 'adobe-premiere-pro')","Video Production
"
10515,"('adobe-illustrator', 'photography', 'adobe-premiere-pro')","Voice Over
"
10516,"('adobe-illustrator', 'photography', 'adobe-premiere-pro')","Video Editing
"
10517,"('adobe-illustrator', 'photography', 'adobe-premiere-pro')","Subtitle
"
10518,"('adobe-illustrator', 'photography', 'adobe-premiere-pro')","3D & Animation
"
10519,"('adobe-illustrator', 'photography', 'adobe-premiere-pro')",Sound Effects
10520,"('adobe-illustrator', 'photography', 'adobe-after-effect')","Photography
"
10521,"('adobe-illustrator', 'photography', 'adobe-after-effect')","Motion Graphics
"
10522,"('adobe-illustrator', 'photography', 'adobe-after-effect')","Video Production
"
10523,"('adobe-illustrator', 'photography', 'adobe-after-effect')","Voice Over
"
10524,"('adobe-illustrator', 'photography', 'adobe-after-effect')","Video Editing
"
10525,"('adobe-illustrator', 'photography', 'adobe-after-effect')","Subtitle
"
10526,"('adobe-illustrator', 'photography', 'adobe-after-effect')","3D & Animation
"
10527,"('adobe-illustrator', 'photography', 'adobe-after-effect')",Sound Effects
10528,"('adobe-illustrator', 'photography', 'final-cut-pro')","Photography
"
10529,"('adobe-illustrator', 'photography', 'final-cut-pro')","Motion Graphics
"
10530,"('adobe-illustrator', 'photography', 'final-cut-pro')","Video Production
"
10531,"('adobe-illustrator', 'photography', 'final-cut-pro')","Voice Over
"
10532,"('adobe-illustrator', 'photography', 'final-cut-pro')","Video Editing
"
10533,"('adobe-illustrator', 'photography', 'final-cut-pro')","Subtitle
"
10534,"('adobe-illustrator', 'photography', 'final-cut-pro')","3D & Animation
"
10535,"('adobe-illustrator', 'photography', 'final-cut-pro')",Sound Effects
10536,"('adobe-illustrator', 'photography', 'adobe-muse')","Photography
"
10537,"('adobe-illustrator', 'photography', 'adobe-muse')","Motion Graphics
"
10538,"('adobe-illustrator', 'photography', 'adobe-muse')","Video Production
"
10539,"('adobe-illustrator', 'photography', 'adobe-muse')","Voice Over
"
10540,"('adobe-illustrator', 'photography', 'adobe-muse')","Video Editing
"
10541,"('adobe-illustrator', 'photography', 'adobe-muse')","Subtitle
"
10542,"('adobe-illustrator', 'photography', 'adobe-muse')","3D & Animation
"
10543,"('adobe-illustrator', 'photography', 'adobe-muse')",Sound Effects
10544,"('adobe-illustrator', 'photography', 'digital-marketing')","Photography
"
10545,"('adobe-illustrator', 'photography', 'digital-marketing')","Motion Graphics
"
10546,"('adobe-illustrator', 'photography', 'digital-marketing')","Video Production
"
10547,"('adobe-illustrator', 'photography', 'digital-marketing')","Voice Over
"
10548,"('adobe-illustrator', 'photography', 'digital-marketing')","Video Editing
"
10549,"('adobe-illustrator', 'photography', 'digital-marketing')","Subtitle
"
10550,"('adobe-illustrator', 'photography', 'digital-marketing')","3D & Animation
"
10551,"('adobe-illustrator', 'photography', 'digital-marketing')",Sound Effects
10552,"('adobe-illustrator', 'photography', 'adobe-lightroom')","Photography
"
10553,"('adobe-illustrator', 'photography', 'adobe-lightroom')","Motion Graphics
"
10554,"('adobe-illustrator', 'photography', 'adobe-lightroom')","Video Production
"
10555,"('adobe-illustrator', 'photography', 'adobe-lightroom')","Voice Over
"
10556,"('adobe-illustrator', 'photography', 'adobe-lightroom')","Video Editing
"
10557,"('adobe-illustrator', 'photography', 'adobe-lightroom')","Subtitle
"
10558,"('adobe-illustrator', 'photography', 'adobe-lightroom')","3D & Animation
"
10559,"('adobe-illustrator', 'photography', 'adobe-lightroom')",Sound Effects
10560,"('adobe-illustrator', 'photography', 'cinematography')","Photography
"
10561,"('adobe-illustrator', 'photography', 'cinematography')","Motion Graphics
"
10562,"('adobe-illustrator', 'photography', 'cinematography')","Video Production
"
10563,"('adobe-illustrator', 'photography', 'cinematography')","Voice Over
"
10564,"('adobe-illustrator', 'photography', 'cinematography')","Video Editing
"
10565,"('adobe-illustrator', 'photography', 'cinematography')","Subtitle
"
10566,"('adobe-illustrator', 'photography', 'cinematography')","3D & Animation
"
10567,"('adobe-illustrator', 'photography', 'cinematography')",Sound Effects
10568,"('adobe-illustrator', 'photography', 'web-design')","Photography
"
10569,"('adobe-illustrator', 'photography', 'web-design')","Motion Graphics
"
10570,"('adobe-illustrator', 'photography', 'web-design')","Video Production
"
10571,"('adobe-illustrator', 'photography', 'web-design')","Voice Over
"
10572,"('adobe-illustrator', 'photography', 'web-design')","Video Editing
"
10573,"('adobe-illustrator', 'photography', 'web-design')","Subtitle
"
10574,"('adobe-illustrator', 'photography', 'web-design')","3D & Animation
"
10575,"('adobe-illustrator', 'photography', 'web-design')",Sound Effects
10576,"('adobe-illustrator', 'photography', 'concept-development')","Photography
"
10577,"('adobe-illustrator', 'photography', 'concept-development')","Motion Graphics
"
10578,"('adobe-illustrator', 'photography', 'concept-development')","Video Production
"
10579,"('adobe-illustrator', 'photography', 'concept-development')","Voice Over
"
10580,"('adobe-illustrator', 'photography', 'concept-development')","Video Editing
"
10581,"('adobe-illustrator', 'photography', 'concept-development')","Subtitle
"
10582,"('adobe-illustrator', 'photography', 'concept-development')","3D & Animation
"
10583,"('adobe-illustrator', 'photography', 'concept-development')",Sound Effects
10584,"('adobe-illustrator', 'photography', '3d-modeling')","Photography
"
10585,"('adobe-illustrator', 'photography', '3d-modeling')","Motion Graphics
"
10586,"('adobe-illustrator', 'photography', '3d-modeling')","Video Production
"
10587,"('adobe-illustrator', 'photography', '3d-modeling')","Voice Over
"
10588,"('adobe-illustrator', 'photography', '3d-modeling')","Video Editing
"
10589,"('adobe-illustrator', 'photography', '3d-modeling')","Subtitle
"
10590,"('adobe-illustrator', 'photography', '3d-modeling')","3D & Animation
"
10591,"('adobe-illustrator', 'photography', '3d-modeling')",Sound Effects
10592,"('adobe-illustrator', 'photography', 'fl-studio')","Photography
"
10593,"('adobe-illustrator', 'photography', 'fl-studio')","Motion Graphics
"
10594,"('adobe-illustrator', 'photography', 'fl-studio')","Video Production
"
10595,"('adobe-illustrator', 'photography', 'fl-studio')","Voice Over
"
10596,"('adobe-illustrator', 'photography', 'fl-studio')","Video Editing
"
10597,"('adobe-illustrator', 'photography', 'fl-studio')","Subtitle
"
10598,"('adobe-illustrator', 'photography', 'fl-studio')","3D & Animation
"
10599,"('adobe-illustrator', 'photography', 'fl-studio')",Sound Effects
10600,"('adobe-illustrator', 'photography', 'ableton')","Photography
"
10601,"('adobe-illustrator', 'photography', 'ableton')","Motion Graphics
"
10602,"('adobe-illustrator', 'photography', 'ableton')","Video Production
"
10603,"('adobe-illustrator', 'photography', 'ableton')","Voice Over
"
10604,"('adobe-illustrator', 'photography', 'ableton')","Video Editing
"
10605,"('adobe-illustrator', 'photography', 'ableton')","Subtitle
"
10606,"('adobe-illustrator', 'photography', 'ableton')","3D & Animation
"
10607,"('adobe-illustrator', 'photography', 'ableton')",Sound Effects
10608,"('adobe-illustrator', 'cinematography', 'adobe-photoshop')","Photography
"
10609,"('adobe-illustrator', 'cinematography', 'adobe-photoshop')","Motion Graphics
"
10610,"('adobe-illustrator', 'cinematography', 'adobe-photoshop')","Video Production
"
10611,"('adobe-illustrator', 'cinematography', 'adobe-photoshop')","Voice Over
"
10612,"('adobe-illustrator', 'cinematography', 'adobe-photoshop')","Video Editing
"
10613,"('adobe-illustrator', 'cinematography', 'adobe-photoshop')","Subtitle
"
10614,"('adobe-illustrator', 'cinematography', 'adobe-photoshop')","3D & Animation
"
10615,"('adobe-illustrator', 'cinematography', 'adobe-photoshop')",Sound Effects
10616,"('adobe-illustrator', 'cinematography', 'adobe-premiere-pro')","Photography
"
10617,"('adobe-illustrator', 'cinematography', 'adobe-premiere-pro')","Motion Graphics
"
10618,"('adobe-illustrator', 'cinematography', 'adobe-premiere-pro')","Video Production
"
10619,"('adobe-illustrator', 'cinematography', 'adobe-premiere-pro')","Voice Over
"
10620,"('adobe-illustrator', 'cinematography', 'adobe-premiere-pro')","Video Editing
"
10621,"('adobe-illustrator', 'cinematography', 'adobe-premiere-pro')","Subtitle
"
10622,"('adobe-illustrator', 'cinematography', 'adobe-premiere-pro')","3D & Animation
"
10623,"('adobe-illustrator', 'cinematography', 'adobe-premiere-pro')",Sound Effects
10624,"('adobe-illustrator', 'cinematography', 'adobe-after-effect')","Photography
"
10625,"('adobe-illustrator', 'cinematography', 'adobe-after-effect')","Motion Graphics
"
10626,"('adobe-illustrator', 'cinematography', 'adobe-after-effect')","Video Production
"
10627,"('adobe-illustrator', 'cinematography', 'adobe-after-effect')","Voice Over
"
10628,"('adobe-illustrator', 'cinematography', 'adobe-after-effect')","Video Editing
"
10629,"('adobe-illustrator', 'cinematography', 'adobe-after-effect')","Subtitle
"
10630,"('adobe-illustrator', 'cinematography', 'adobe-after-effect')","3D & Animation
"
10631,"('adobe-illustrator', 'cinematography', 'adobe-after-effect')",Sound Effects
10632,"('adobe-illustrator', 'cinematography', 'final-cut-pro')","Photography
"
10633,"('adobe-illustrator', 'cinematography', 'final-cut-pro')","Motion Graphics
"
10634,"('adobe-illustrator', 'cinematography', 'final-cut-pro')","Video Production
"
10635,"('adobe-illustrator', 'cinematography', 'final-cut-pro')","Voice Over
"
10636,"('adobe-illustrator', 'cinematography', 'final-cut-pro')","Video Editing
"
10637,"('adobe-illustrator', 'cinematography', 'final-cut-pro')","Subtitle
"
10638,"('adobe-illustrator', 'cinematography', 'final-cut-pro')","3D & Animation
"
10639,"('adobe-illustrator', 'cinematography', 'final-cut-pro')",Sound Effects
10640,"('adobe-illustrator', 'cinematography', 'adobe-muse')","Photography
"
10641,"('adobe-illustrator', 'cinematography', 'adobe-muse')","Motion Graphics
"
10642,"('adobe-illustrator', 'cinematography', 'adobe-muse')","Video Production
"
10643,"('adobe-illustrator', 'cinematography', 'adobe-muse')","Voice Over
"
10644,"('adobe-illustrator', 'cinematography', 'adobe-muse')","Video Editing
"
10645,"('adobe-illustrator', 'cinematography', 'adobe-muse')","Subtitle
"
10646,"('adobe-illustrator', 'cinematography', 'adobe-muse')","3D & Animation
"
10647,"('adobe-illustrator', 'cinematography', 'adobe-muse')",Sound Effects
10648,"('adobe-illustrator', 'cinematography', 'digital-marketing')","Photography
"
10649,"('adobe-illustrator', 'cinematography', 'digital-marketing')","Motion Graphics
"
10650,"('adobe-illustrator', 'cinematography', 'digital-marketing')","Video Production
"
10651,"('adobe-illustrator', 'cinematography', 'digital-marketing')","Voice Over
"
10652,"('adobe-illustrator', 'cinematography', 'digital-marketing')","Video Editing
"
10653,"('adobe-illustrator', 'cinematography', 'digital-marketing')","Subtitle
"
10654,"('adobe-illustrator', 'cinematography', 'digital-marketing')","3D & Animation
"
10655,"('adobe-illustrator', 'cinematography', 'digital-marketing')",Sound Effects
10656,"('adobe-illustrator', 'cinematography', 'adobe-lightroom')","Photography
"
10657,"('adobe-illustrator', 'cinematography', 'adobe-lightroom')","Motion Graphics
"
10658,"('adobe-illustrator', 'cinematography', 'adobe-lightroom')","Video Production
"
10659,"('adobe-illustrator', 'cinematography', 'adobe-lightroom')","Voice Over
"
10660,"('adobe-illustrator', 'cinematography', 'adobe-lightroom')","Video Editing
"
10661,"('adobe-illustrator', 'cinematography', 'adobe-lightroom')","Subtitle
"
10662,"('adobe-illustrator', 'cinematography', 'adobe-lightroom')","3D & Animation
"
10663,"('adobe-illustrator', 'cinematography', 'adobe-lightroom')",Sound Effects
10664,"('adobe-illustrator', 'cinematography', 'photography')","Photography
"
10665,"('adobe-illustrator', 'cinematography', 'photography')","Motion Graphics
"
10666,"('adobe-illustrator', 'cinematography', 'photography')","Video Production
"
10667,"('adobe-illustrator', 'cinematography', 'photography')","Voice Over
"
10668,"('adobe-illustrator', 'cinematography', 'photography')","Video Editing
"
10669,"('adobe-illustrator', 'cinematography', 'photography')","Subtitle
"
10670,"('adobe-illustrator', 'cinematography', 'photography')","3D & Animation
"
10671,"('adobe-illustrator', 'cinematography', 'photography')",Sound Effects
10672,"('adobe-illustrator', 'cinematography', 'web-design')","Photography
"
10673,"('adobe-illustrator', 'cinematography', 'web-design')","Motion Graphics
"
10674,"('adobe-illustrator', 'cinematography', 'web-design')","Video Production
"
10675,"('adobe-illustrator', 'cinematography', 'web-design')","Voice Over
"
10676,"('adobe-illustrator', 'cinematography', 'web-design')","Video Editing
"
10677,"('adobe-illustrator', 'cinematography', 'web-design')","Subtitle
"
10678,"('adobe-illustrator', 'cinematography', 'web-design')","3D & Animation
"
10679,"('adobe-illustrator', 'cinematography', 'web-design')",Sound Effects
10680,"('adobe-illustrator', 'cinematography', 'concept-development')","Photography
"
10681,"('adobe-illustrator', 'cinematography', 'concept-development')","Motion Graphics
"
10682,"('adobe-illustrator', 'cinematography', 'concept-development')","Video Production
"
10683,"('adobe-illustrator', 'cinematography', 'concept-development')","Voice Over
"
10684,"('adobe-illustrator', 'cinematography', 'concept-development')","Video Editing
"
10685,"('adobe-illustrator', 'cinematography', 'concept-development')","Subtitle
"
10686,"('adobe-illustrator', 'cinematography', 'concept-development')","3D & Animation
"
10687,"('adobe-illustrator', 'cinematography', 'concept-development')",Sound Effects
10688,"('adobe-illustrator', 'cinematography', '3d-modeling')","Photography
"
10689,"('adobe-illustrator', 'cinematography', '3d-modeling')","Motion Graphics
"
10690,"('adobe-illustrator', 'cinematography', '3d-modeling')","Video Production
"
10691,"('adobe-illustrator', 'cinematography', '3d-modeling')","Voice Over
"
10692,"('adobe-illustrator', 'cinematography', '3d-modeling')","Video Editing
"
10693,"('adobe-illustrator', 'cinematography', '3d-modeling')","Subtitle
"
10694,"('adobe-illustrator', 'cinematography', '3d-modeling')","3D & Animation
"
10695,"('adobe-illustrator', 'cinematography', '3d-modeling')",Sound Effects
10696,"('adobe-illustrator', 'cinematography', 'fl-studio')","Photography
"
10697,"('adobe-illustrator', 'cinematography', 'fl-studio')","Motion Graphics
"
10698,"('adobe-illustrator', 'cinematography', 'fl-studio')","Video Production
"
10699,"('adobe-illustrator', 'cinematography', 'fl-studio')","Voice Over
"
10700,"('adobe-illustrator', 'cinematography', 'fl-studio')","Video Editing
"
10701,"('adobe-illustrator', 'cinematography', 'fl-studio')","Subtitle
"
10702,"('adobe-illustrator', 'cinematography', 'fl-studio')","3D & Animation
"
10703,"('adobe-illustrator', 'cinematography', 'fl-studio')",Sound Effects
10704,"('adobe-illustrator', 'cinematography', 'ableton')","Photography
"
10705,"('adobe-illustrator', 'cinematography', 'ableton')","Motion Graphics
"
10706,"('adobe-illustrator', 'cinematography', 'ableton')","Video Production
"
10707,"('adobe-illustrator', 'cinematography', 'ableton')","Voice Over
"
10708,"('adobe-illustrator', 'cinematography', 'ableton')","Video Editing
"
10709,"('adobe-illustrator', 'cinematography', 'ableton')","Subtitle
"
10710,"('adobe-illustrator', 'cinematography', 'ableton')","3D & Animation
"
10711,"('adobe-illustrator', 'cinematography', 'ableton')",Sound Effects
10712,"('adobe-illustrator', 'web-design', 'adobe-photoshop')","Photography
"
10713,"('adobe-illustrator', 'web-design', 'adobe-photoshop')","Motion Graphics
"
10714,"('adobe-illustrator', 'web-design', 'adobe-photoshop')","Video Production
"
10715,"('adobe-illustrator', 'web-design', 'adobe-photoshop')","Voice Over
"
10716,"('adobe-illustrator', 'web-design', 'adobe-photoshop')","Video Editing
"
10717,"('adobe-illustrator', 'web-design', 'adobe-photoshop')","Subtitle
"
10718,"('adobe-illustrator', 'web-design', 'adobe-photoshop')","3D & Animation
"
10719,"('adobe-illustrator', 'web-design', 'adobe-photoshop')",Sound Effects
10720,"('adobe-illustrator', 'web-design', 'adobe-premiere-pro')","Photography
"
10721,"('adobe-illustrator', 'web-design', 'adobe-premiere-pro')","Motion Graphics
"
10722,"('adobe-illustrator', 'web-design', 'adobe-premiere-pro')","Video Production
"
10723,"('adobe-illustrator', 'web-design', 'adobe-premiere-pro')","Voice Over
"
10724,"('adobe-illustrator', 'web-design', 'adobe-premiere-pro')","Video Editing
"
10725,"('adobe-illustrator', 'web-design', 'adobe-premiere-pro')","Subtitle
"
10726,"('adobe-illustrator', 'web-design', 'adobe-premiere-pro')","3D & Animation
"
10727,"('adobe-illustrator', 'web-design', 'adobe-premiere-pro')",Sound Effects
10728,"('adobe-illustrator', 'web-design', 'adobe-after-effect')","Photography
"
10729,"('adobe-illustrator', 'web-design', 'adobe-after-effect')","Motion Graphics
"
10730,"('adobe-illustrator', 'web-design', 'adobe-after-effect')","Video Production
"
10731,"('adobe-illustrator', 'web-design', 'adobe-after-effect')","Voice Over
"
10732,"('adobe-illustrator', 'web-design', 'adobe-after-effect')","Video Editing
"
10733,"('adobe-illustrator', 'web-design', 'adobe-after-effect')","Subtitle
"
10734,"('adobe-illustrator', 'web-design', 'adobe-after-effect')","3D & Animation
"
10735,"('adobe-illustrator', 'web-design', 'adobe-after-effect')",Sound Effects
10736,"('adobe-illustrator', 'web-design', 'final-cut-pro')","Photography
"
10737,"('adobe-illustrator', 'web-design', 'final-cut-pro')","Motion Graphics
"
10738,"('adobe-illustrator', 'web-design', 'final-cut-pro')","Video Production
"
10739,"('adobe-illustrator', 'web-design', 'final-cut-pro')","Voice Over
"
10740,"('adobe-illustrator', 'web-design', 'final-cut-pro')","Video Editing
"
10741,"('adobe-illustrator', 'web-design', 'final-cut-pro')","Subtitle
"
10742,"('adobe-illustrator', 'web-design', 'final-cut-pro')","3D & Animation
"
10743,"('adobe-illustrator', 'web-design', 'final-cut-pro')",Sound Effects
10744,"('adobe-illustrator', 'web-design', 'adobe-muse')","Photography
"
10745,"('adobe-illustrator', 'web-design', 'adobe-muse')","Motion Graphics
"
10746,"('adobe-illustrator', 'web-design', 'adobe-muse')","Video Production
"
10747,"('adobe-illustrator', 'web-design', 'adobe-muse')","Voice Over
"
10748,"('adobe-illustrator', 'web-design', 'adobe-muse')","Video Editing
"
10749,"('adobe-illustrator', 'web-design', 'adobe-muse')","Subtitle
"
10750,"('adobe-illustrator', 'web-design', 'adobe-muse')","3D & Animation
"
10751,"('adobe-illustrator', 'web-design', 'adobe-muse')",Sound Effects
10752,"('adobe-illustrator', 'web-design', 'digital-marketing')","Photography
"
10753,"('adobe-illustrator', 'web-design', 'digital-marketing')","Motion Graphics
"
10754,"('adobe-illustrator', 'web-design', 'digital-marketing')","Video Production
"
10755,"('adobe-illustrator', 'web-design', 'digital-marketing')","Voice Over
"
10756,"('adobe-illustrator', 'web-design', 'digital-marketing')","Video Editing
"
10757,"('adobe-illustrator', 'web-design', 'digital-marketing')","Subtitle
"
10758,"('adobe-illustrator', 'web-design', 'digital-marketing')","3D & Animation
"
10759,"('adobe-illustrator', 'web-design', 'digital-marketing')",Sound Effects
10760,"('adobe-illustrator', 'web-design', 'adobe-lightroom')","Photography
"
10761,"('adobe-illustrator', 'web-design', 'adobe-lightroom')","Motion Graphics
"
10762,"('adobe-illustrator', 'web-design', 'adobe-lightroom')","Video Production
"
10763,"('adobe-illustrator', 'web-design', 'adobe-lightroom')","Voice Over
"
10764,"('adobe-illustrator', 'web-design', 'adobe-lightroom')","Video Editing
"
10765,"('adobe-illustrator', 'web-design', 'adobe-lightroom')","Subtitle
"
10766,"('adobe-illustrator', 'web-design', 'adobe-lightroom')","3D & Animation
"
10767,"('adobe-illustrator', 'web-design', 'adobe-lightroom')",Sound Effects
10768,"('adobe-illustrator', 'web-design', 'photography')","Photography
"
10769,"('adobe-illustrator', 'web-design', 'photography')","Motion Graphics
"
10770,"('adobe-illustrator', 'web-design', 'photography')","Video Production
"
10771,"('adobe-illustrator', 'web-design', 'photography')","Voice Over
"
10772,"('adobe-illustrator', 'web-design', 'photography')","Video Editing
"
10773,"('adobe-illustrator', 'web-design', 'photography')","Subtitle
"
10774,"('adobe-illustrator', 'web-design', 'photography')","3D & Animation
"
10775,"('adobe-illustrator', 'web-design', 'photography')",Sound Effects
10776,"('adobe-illustrator', 'web-design', 'cinematography')","Photography
"
10777,"('adobe-illustrator', 'web-design', 'cinematography')","Motion Graphics
"
10778,"('adobe-illustrator', 'web-design', 'cinematography')","Video Production
"
10779,"('adobe-illustrator', 'web-design', 'cinematography')","Voice Over
"
10780,"('adobe-illustrator', 'web-design', 'cinematography')","Video Editing
"
10781,"('adobe-illustrator', 'web-design', 'cinematography')","Subtitle
"
10782,"('adobe-illustrator', 'web-design', 'cinematography')","3D & Animation
"
10783,"('adobe-illustrator', 'web-design', 'cinematography')",Sound Effects
10784,"('adobe-illustrator', 'web-design', 'concept-development')","Photography
"
10785,"('adobe-illustrator', 'web-design', 'concept-development')","Motion Graphics
"
10786,"('adobe-illustrator', 'web-design', 'concept-development')","Video Production
"
10787,"('adobe-illustrator', 'web-design', 'concept-development')","Voice Over
"
10788,"('adobe-illustrator', 'web-design', 'concept-development')","Video Editing
"
10789,"('adobe-illustrator', 'web-design', 'concept-development')","Subtitle
"
10790,"('adobe-illustrator', 'web-design', 'concept-development')","3D & Animation
"
10791,"('adobe-illustrator', 'web-design', 'concept-development')",Sound Effects
10792,"('adobe-illustrator', 'web-design', '3d-modeling')","Photography
"
10793,"('adobe-illustrator', 'web-design', '3d-modeling')","Motion Graphics
"
10794,"('adobe-illustrator', 'web-design', '3d-modeling')","Video Production
"
10795,"('adobe-illustrator', 'web-design', '3d-modeling')","Voice Over
"
10796,"('adobe-illustrator', 'web-design', '3d-modeling')","Video Editing
"
10797,"('adobe-illustrator', 'web-design', '3d-modeling')","Subtitle
"
10798,"('adobe-illustrator', 'web-design', '3d-modeling')","3D & Animation
"
10799,"('adobe-illustrator', 'web-design', '3d-modeling')",Sound Effects
10800,"('adobe-illustrator', 'web-design', 'fl-studio')","Photography
"
10801,"('adobe-illustrator', 'web-design', 'fl-studio')","Motion Graphics
"
10802,"('adobe-illustrator', 'web-design', 'fl-studio')","Video Production
"
10803,"('adobe-illustrator', 'web-design', 'fl-studio')","Voice Over
"
10804,"('adobe-illustrator', 'web-design', 'fl-studio')","Video Editing
"
10805,"('adobe-illustrator', 'web-design', 'fl-studio')","Subtitle
"
10806,"('adobe-illustrator', 'web-design', 'fl-studio')","3D & Animation
"
10807,"('adobe-illustrator', 'web-design', 'fl-studio')",Sound Effects
10808,"('adobe-illustrator', 'web-design', 'ableton')","Photography
"
10809,"('adobe-illustrator', 'web-design', 'ableton')","Motion Graphics
"
10810,"('adobe-illustrator', 'web-design', 'ableton')","Video Production
"
10811,"('adobe-illustrator', 'web-design', 'ableton')","Voice Over
"
10812,"('adobe-illustrator', 'web-design', 'ableton')","Video Editing
"
10813,"('adobe-illustrator', 'web-design', 'ableton')","Subtitle
"
10814,"('adobe-illustrator', 'web-design', 'ableton')","3D & Animation
"
10815,"('adobe-illustrator', 'web-design', 'ableton')",Sound Effects
10816,"('adobe-illustrator', 'concept-development', 'adobe-photoshop')","Photography
"
10817,"('adobe-illustrator', 'concept-development', 'adobe-photoshop')","Motion Graphics
"
10818,"('adobe-illustrator', 'concept-development', 'adobe-photoshop')","Video Production
"
10819,"('adobe-illustrator', 'concept-development', 'adobe-photoshop')","Voice Over
"
10820,"('adobe-illustrator', 'concept-development', 'adobe-photoshop')","Video Editing
"
10821,"('adobe-illustrator', 'concept-development', 'adobe-photoshop')","Subtitle
"
10822,"('adobe-illustrator', 'concept-development', 'adobe-photoshop')","3D & Animation
"
10823,"('adobe-illustrator', 'concept-development', 'adobe-photoshop')",Sound Effects
10824,"('adobe-illustrator', 'concept-development', 'adobe-premiere-pro')","Photography
"
10825,"('adobe-illustrator', 'concept-development', 'adobe-premiere-pro')","Motion Graphics
"
10826,"('adobe-illustrator', 'concept-development', 'adobe-premiere-pro')","Video Production
"
10827,"('adobe-illustrator', 'concept-development', 'adobe-premiere-pro')","Voice Over
"
10828,"('adobe-illustrator', 'concept-development', 'adobe-premiere-pro')","Video Editing
"
10829,"('adobe-illustrator', 'concept-development', 'adobe-premiere-pro')","Subtitle
"
10830,"('adobe-illustrator', 'concept-development', 'adobe-premiere-pro')","3D & Animation
"
10831,"('adobe-illustrator', 'concept-development', 'adobe-premiere-pro')",Sound Effects
10832,"('adobe-illustrator', 'concept-development', 'adobe-after-effect')","Photography
"
10833,"('adobe-illustrator', 'concept-development', 'adobe-after-effect')","Motion Graphics
"
10834,"('adobe-illustrator', 'concept-development', 'adobe-after-effect')","Video Production
"
10835,"('adobe-illustrator', 'concept-development', 'adobe-after-effect')","Voice Over
"
10836,"('adobe-illustrator', 'concept-development', 'adobe-after-effect')","Video Editing
"
10837,"('adobe-illustrator', 'concept-development', 'adobe-after-effect')","Subtitle
"
