id,skill_set,subcategory 
1208,"('financial-modeling', 'consulting', 'investment-banking')","Marketing
"
1209,"('financial-modeling', 'consulting', 'investment-banking')","Branding
"
1210,"('financial-modeling', 'consulting', 'investment-banking')",Law
1211,"('financial-modeling', 'consulting', 'business-valuation')","Self Improvement
"
1212,"('financial-modeling', 'consulting', 'business-valuation')","Create Business & Startup
"
1213,"('financial-modeling', 'consulting', 'business-valuation')","Finance & Accounting
"
1214,"('financial-modeling', 'consulting', 'business-valuation')","Company’s Trade Registration 
"
1215,"('financial-modeling', 'consulting', 'business-valuation')","Marketing
"
1216,"('financial-modeling', 'consulting', 'business-valuation')","Branding
"
1217,"('financial-modeling', 'consulting', 'business-valuation')",Law
1218,"('financial-modeling', 'advising', 'consulting')","Self Improvement
"
1219,"('financial-modeling', 'advising', 'consulting')","Create Business & Startup
"
1220,"('financial-modeling', 'advising', 'consulting')","Finance & Accounting
"
1221,"('financial-modeling', 'advising', 'consulting')","Company’s Trade Registration 
"
1222,"('financial-modeling', 'advising', 'consulting')","Marketing
"
1223,"('financial-modeling', 'advising', 'consulting')","Branding
"
1224,"('financial-modeling', 'advising', 'consulting')",Law
1225,"('financial-modeling', 'advising', 'career-growth')","Self Improvement
"
1226,"('financial-modeling', 'advising', 'career-growth')","Create Business & Startup
"
1227,"('financial-modeling', 'advising', 'career-growth')","Finance & Accounting
"
1228,"('financial-modeling', 'advising', 'career-growth')","Company’s Trade Registration 
"
1229,"('financial-modeling', 'advising', 'career-growth')","Marketing
"
1230,"('financial-modeling', 'advising', 'career-growth')","Branding
"
1231,"('financial-modeling', 'advising', 'career-growth')",Law
1232,"('financial-modeling', 'advising', 'startup')","Self Improvement
"
1233,"('financial-modeling', 'advising', 'startup')","Create Business & Startup
"
1234,"('financial-modeling', 'advising', 'startup')","Finance & Accounting
"
1235,"('financial-modeling', 'advising', 'startup')","Company’s Trade Registration 
"
1236,"('financial-modeling', 'advising', 'startup')","Marketing
"
1237,"('financial-modeling', 'advising', 'startup')","Branding
"
1238,"('financial-modeling', 'advising', 'startup')",Law
1239,"('financial-modeling', 'advising', 'valuation')","Self Improvement
"
1240,"('financial-modeling', 'advising', 'valuation')","Create Business & Startup
"
1241,"('financial-modeling', 'advising', 'valuation')","Finance & Accounting
"
1242,"('financial-modeling', 'advising', 'valuation')","Company’s Trade Registration 
"
1243,"('financial-modeling', 'advising', 'valuation')","Marketing
"
1244,"('financial-modeling', 'advising', 'valuation')","Branding
"
1245,"('financial-modeling', 'advising', 'valuation')",Law
1246,"('financial-modeling', 'advising', 'investment-banking')","Self Improvement
"
1247,"('financial-modeling', 'advising', 'investment-banking')","Create Business & Startup
"
1248,"('financial-modeling', 'advising', 'investment-banking')","Finance & Accounting
"
1249,"('financial-modeling', 'advising', 'investment-banking')","Company’s Trade Registration 
"
1250,"('financial-modeling', 'advising', 'investment-banking')","Marketing
"
1251,"('financial-modeling', 'advising', 'investment-banking')","Branding
"
1252,"('financial-modeling', 'advising', 'investment-banking')",Law
1253,"('financial-modeling', 'advising', 'business-valuation')","Self Improvement
"
1254,"('financial-modeling', 'advising', 'business-valuation')","Create Business & Startup
"
1255,"('financial-modeling', 'advising', 'business-valuation')","Finance & Accounting
"
1256,"('financial-modeling', 'advising', 'business-valuation')","Company’s Trade Registration 
"
1257,"('financial-modeling', 'advising', 'business-valuation')","Marketing
"
1258,"('financial-modeling', 'advising', 'business-valuation')","Branding
"
1259,"('financial-modeling', 'advising', 'business-valuation')",Law
1260,"('financial-modeling', 'career-growth', 'consulting')","Self Improvement
"
1261,"('financial-modeling', 'career-growth', 'consulting')","Create Business & Startup
"
1262,"('financial-modeling', 'career-growth', 'consulting')","Finance & Accounting
"
1263,"('financial-modeling', 'career-growth', 'consulting')","Company’s Trade Registration 
"
1264,"('financial-modeling', 'career-growth', 'consulting')","Marketing
"
1265,"('financial-modeling', 'career-growth', 'consulting')","Branding
"
1266,"('financial-modeling', 'career-growth', 'consulting')",Law
1267,"('financial-modeling', 'career-growth', 'advising')","Self Improvement
"
1268,"('financial-modeling', 'career-growth', 'advising')","Create Business & Startup
"
1269,"('financial-modeling', 'career-growth', 'advising')","Finance & Accounting
"
1270,"('financial-modeling', 'career-growth', 'advising')","Company’s Trade Registration 
"
1271,"('financial-modeling', 'career-growth', 'advising')","Marketing
"
1272,"('financial-modeling', 'career-growth', 'advising')","Branding
"
1273,"('financial-modeling', 'career-growth', 'advising')",Law
1274,"('financial-modeling', 'career-growth', 'startup')","Self Improvement
"
1275,"('financial-modeling', 'career-growth', 'startup')","Create Business & Startup
"
1276,"('financial-modeling', 'career-growth', 'startup')","Finance & Accounting
"
1277,"('financial-modeling', 'career-growth', 'startup')","Company’s Trade Registration 
"
1278,"('financial-modeling', 'career-growth', 'startup')","Marketing
"
1279,"('financial-modeling', 'career-growth', 'startup')","Branding
"
1280,"('financial-modeling', 'career-growth', 'startup')",Law
1281,"('financial-modeling', 'career-growth', 'valuation')","Self Improvement
"
1282,"('financial-modeling', 'career-growth', 'valuation')","Create Business & Startup
"
1283,"('financial-modeling', 'career-growth', 'valuation')","Finance & Accounting
"
1284,"('financial-modeling', 'career-growth', 'valuation')","Company’s Trade Registration 
"
1285,"('financial-modeling', 'career-growth', 'valuation')","Marketing
"
1286,"('financial-modeling', 'career-growth', 'valuation')","Branding
"
1287,"('financial-modeling', 'career-growth', 'valuation')",Law
1288,"('financial-modeling', 'career-growth', 'investment-banking')","Self Improvement
"
1289,"('financial-modeling', 'career-growth', 'investment-banking')","Create Business & Startup
"
1290,"('financial-modeling', 'career-growth', 'investment-banking')","Finance & Accounting
"
1291,"('financial-modeling', 'career-growth', 'investment-banking')","Company’s Trade Registration 
"
1292,"('financial-modeling', 'career-growth', 'investment-banking')","Marketing
"
1293,"('financial-modeling', 'career-growth', 'investment-banking')","Branding
"
1294,"('financial-modeling', 'career-growth', 'investment-banking')",Law
1295,"('financial-modeling', 'career-growth', 'business-valuation')","Self Improvement
"
1296,"('financial-modeling', 'career-growth', 'business-valuation')","Create Business & Startup
"
1297,"('financial-modeling', 'career-growth', 'business-valuation')","Finance & Accounting
"
1298,"('financial-modeling', 'career-growth', 'business-valuation')","Company’s Trade Registration 
"
1299,"('financial-modeling', 'career-growth', 'business-valuation')","Marketing
"
1300,"('financial-modeling', 'career-growth', 'business-valuation')","Branding
"
1301,"('financial-modeling', 'career-growth', 'business-valuation')",Law
1302,"('financial-modeling', 'startup', 'consulting')","Self Improvement
"
1303,"('financial-modeling', 'startup', 'consulting')","Create Business & Startup
"
1304,"('financial-modeling', 'startup', 'consulting')","Finance & Accounting
"
1305,"('financial-modeling', 'startup', 'consulting')","Company’s Trade Registration 
"
1306,"('financial-modeling', 'startup', 'consulting')","Marketing
"
1307,"('financial-modeling', 'startup', 'consulting')","Branding
"
1308,"('financial-modeling', 'startup', 'consulting')",Law
1309,"('financial-modeling', 'startup', 'advising')","Self Improvement
"
1310,"('financial-modeling', 'startup', 'advising')","Create Business & Startup
"
1311,"('financial-modeling', 'startup', 'advising')","Finance & Accounting
"
1312,"('financial-modeling', 'startup', 'advising')","Company’s Trade Registration 
"
1313,"('financial-modeling', 'startup', 'advising')","Marketing
"
1314,"('financial-modeling', 'startup', 'advising')","Branding
"
1315,"('financial-modeling', 'startup', 'advising')",Law
1316,"('financial-modeling', 'startup', 'career-growth')","Self Improvement
"
1317,"('financial-modeling', 'startup', 'career-growth')","Create Business & Startup
"
1318,"('financial-modeling', 'startup', 'career-growth')","Finance & Accounting
"
1319,"('financial-modeling', 'startup', 'career-growth')","Company’s Trade Registration 
"
1320,"('financial-modeling', 'startup', 'career-growth')","Marketing
"
1321,"('financial-modeling', 'startup', 'career-growth')","Branding
"
1322,"('financial-modeling', 'startup', 'career-growth')",Law
1323,"('financial-modeling', 'startup', 'valuation')","Self Improvement
"
1324,"('financial-modeling', 'startup', 'valuation')","Create Business & Startup
"
1325,"('financial-modeling', 'startup', 'valuation')","Finance & Accounting
"
1326,"('financial-modeling', 'startup', 'valuation')","Company’s Trade Registration 
"
1327,"('financial-modeling', 'startup', 'valuation')","Marketing
"
1328,"('financial-modeling', 'startup', 'valuation')","Branding
"
1329,"('financial-modeling', 'startup', 'valuation')",Law
1330,"('financial-modeling', 'startup', 'investment-banking')","Self Improvement
"
1331,"('financial-modeling', 'startup', 'investment-banking')","Create Business & Startup
"
1332,"('financial-modeling', 'startup', 'investment-banking')","Finance & Accounting
"
1333,"('financial-modeling', 'startup', 'investment-banking')","Company’s Trade Registration 
"
1334,"('financial-modeling', 'startup', 'investment-banking')","Marketing
"
1335,"('financial-modeling', 'startup', 'investment-banking')","Branding
"
1336,"('financial-modeling', 'startup', 'investment-banking')",Law
1337,"('financial-modeling', 'startup', 'business-valuation')","Self Improvement
"
1338,"('financial-modeling', 'startup', 'business-valuation')","Create Business & Startup
"
1339,"('financial-modeling', 'startup', 'business-valuation')","Finance & Accounting
"
1340,"('financial-modeling', 'startup', 'business-valuation')","Company’s Trade Registration 
"
1341,"('financial-modeling', 'startup', 'business-valuation')","Marketing
"
1342,"('financial-modeling', 'startup', 'business-valuation')","Branding
"
1343,"('financial-modeling', 'startup', 'business-valuation')",Law
1344,"('financial-modeling', 'valuation', 'consulting')","Self Improvement
"
1345,"('financial-modeling', 'valuation', 'consulting')","Create Business & Startup
"
1346,"('financial-modeling', 'valuation', 'consulting')","Finance & Accounting
"
1347,"('financial-modeling', 'valuation', 'consulting')","Company’s Trade Registration 
"
1348,"('financial-modeling', 'valuation', 'consulting')","Marketing
"
1349,"('financial-modeling', 'valuation', 'consulting')","Branding
"
1350,"('financial-modeling', 'valuation', 'consulting')",Law
1351,"('financial-modeling', 'valuation', 'advising')","Self Improvement
"
1352,"('financial-modeling', 'valuation', 'advising')","Create Business & Startup
"
1353,"('financial-modeling', 'valuation', 'advising')","Finance & Accounting
"
1354,"('financial-modeling', 'valuation', 'advising')","Company’s Trade Registration 
"
1355,"('financial-modeling', 'valuation', 'advising')","Marketing
"
1356,"('financial-modeling', 'valuation', 'advising')","Branding
"
1357,"('financial-modeling', 'valuation', 'advising')",Law
1358,"('financial-modeling', 'valuation', 'career-growth')","Self Improvement
"
1359,"('financial-modeling', 'valuation', 'career-growth')","Create Business & Startup
"
1360,"('financial-modeling', 'valuation', 'career-growth')","Finance & Accounting
"
1361,"('financial-modeling', 'valuation', 'career-growth')","Company’s Trade Registration 
"
1362,"('financial-modeling', 'valuation', 'career-growth')","Marketing
"
1363,"('financial-modeling', 'valuation', 'career-growth')","Branding
"
1364,"('financial-modeling', 'valuation', 'career-growth')",Law
1365,"('financial-modeling', 'valuation', 'startup')","Self Improvement
"
1366,"('financial-modeling', 'valuation', 'startup')","Create Business & Startup
"
1367,"('financial-modeling', 'valuation', 'startup')","Finance & Accounting
"
1368,"('financial-modeling', 'valuation', 'startup')","Company’s Trade Registration 
"
1369,"('financial-modeling', 'valuation', 'startup')","Marketing
"
1370,"('financial-modeling', 'valuation', 'startup')","Branding
"
1371,"('financial-modeling', 'valuation', 'startup')",Law
1372,"('financial-modeling', 'valuation', 'investment-banking')","Self Improvement
"
1373,"('financial-modeling', 'valuation', 'investment-banking')","Create Business & Startup
"
1374,"('financial-modeling', 'valuation', 'investment-banking')","Finance & Accounting
"
1375,"('financial-modeling', 'valuation', 'investment-banking')","Company’s Trade Registration 
"
1376,"('financial-modeling', 'valuation', 'investment-banking')","Marketing
"
1377,"('financial-modeling', 'valuation', 'investment-banking')","Branding
"
1378,"('financial-modeling', 'valuation', 'investment-banking')",Law
1379,"('financial-modeling', 'valuation', 'business-valuation')","Self Improvement
"
1380,"('financial-modeling', 'valuation', 'business-valuation')","Create Business & Startup
"
1381,"('financial-modeling', 'valuation', 'business-valuation')","Finance & Accounting
"
1382,"('financial-modeling', 'valuation', 'business-valuation')","Company’s Trade Registration 
"
1383,"('financial-modeling', 'valuation', 'business-valuation')","Marketing
"
1384,"('financial-modeling', 'valuation', 'business-valuation')","Branding
"
1385,"('financial-modeling', 'valuation', 'business-valuation')",Law
1386,"('financial-modeling', 'investment-banking', 'consulting')","Self Improvement
"
1387,"('financial-modeling', 'investment-banking', 'consulting')","Create Business & Startup
"
1388,"('financial-modeling', 'investment-banking', 'consulting')","Finance & Accounting
"
1389,"('financial-modeling', 'investment-banking', 'consulting')","Company’s Trade Registration 
"
1390,"('financial-modeling', 'investment-banking', 'consulting')","Marketing
"
1391,"('financial-modeling', 'investment-banking', 'consulting')","Branding
"
1392,"('financial-modeling', 'investment-banking', 'consulting')",Law
1393,"('financial-modeling', 'investment-banking', 'advising')","Self Improvement
"
1394,"('financial-modeling', 'investment-banking', 'advising')","Create Business & Startup
"
1395,"('financial-modeling', 'investment-banking', 'advising')","Finance & Accounting
"
1396,"('financial-modeling', 'investment-banking', 'advising')","Company’s Trade Registration 
"
1397,"('financial-modeling', 'investment-banking', 'advising')","Marketing
"
1398,"('financial-modeling', 'investment-banking', 'advising')","Branding
"
1399,"('financial-modeling', 'investment-banking', 'advising')",Law
1400,"('financial-modeling', 'investment-banking', 'career-growth')","Self Improvement
"
1401,"('financial-modeling', 'investment-banking', 'career-growth')","Create Business & Startup
"
1402,"('financial-modeling', 'investment-banking', 'career-growth')","Finance & Accounting
"
1403,"('financial-modeling', 'investment-banking', 'career-growth')","Company’s Trade Registration 
"
1404,"('financial-modeling', 'investment-banking', 'career-growth')","Marketing
"
1405,"('financial-modeling', 'investment-banking', 'career-growth')","Branding
"
1406,"('financial-modeling', 'investment-banking', 'career-growth')",Law
1407,"('financial-modeling', 'investment-banking', 'startup')","Self Improvement
"
1408,"('financial-modeling', 'investment-banking', 'startup')","Create Business & Startup
"
1409,"('financial-modeling', 'investment-banking', 'startup')","Finance & Accounting
"
1410,"('financial-modeling', 'investment-banking', 'startup')","Company’s Trade Registration 
"
1411,"('financial-modeling', 'investment-banking', 'startup')","Marketing
"
1412,"('financial-modeling', 'investment-banking', 'startup')","Branding
"
1413,"('financial-modeling', 'investment-banking', 'startup')",Law
1414,"('financial-modeling', 'investment-banking', 'valuation')","Self Improvement
"
1415,"('financial-modeling', 'investment-banking', 'valuation')","Create Business & Startup
"
1416,"('financial-modeling', 'investment-banking', 'valuation')","Finance & Accounting
"
1417,"('financial-modeling', 'investment-banking', 'valuation')","Company’s Trade Registration 
"
1418,"('financial-modeling', 'investment-banking', 'valuation')","Marketing
"
1419,"('financial-modeling', 'investment-banking', 'valuation')","Branding
"
1420,"('financial-modeling', 'investment-banking', 'valuation')",Law
1421,"('financial-modeling', 'investment-banking', 'business-valuation')","Self Improvement
"
1422,"('financial-modeling', 'investment-banking', 'business-valuation')","Create Business & Startup
"
1423,"('financial-modeling', 'investment-banking', 'business-valuation')","Finance & Accounting
"
1424,"('financial-modeling', 'investment-banking', 'business-valuation')","Company’s Trade Registration 
"
1425,"('financial-modeling', 'investment-banking', 'business-valuation')","Marketing
"
1426,"('financial-modeling', 'investment-banking', 'business-valuation')","Branding
"
1427,"('financial-modeling', 'investment-banking', 'business-valuation')",Law
1428,"('financial-modeling', 'business-valuation', 'consulting')","Self Improvement
"
1429,"('financial-modeling', 'business-valuation', 'consulting')","Create Business & Startup
"
1430,"('financial-modeling', 'business-valuation', 'consulting')","Finance & Accounting
"
1431,"('financial-modeling', 'business-valuation', 'consulting')","Company’s Trade Registration 
"
1432,"('financial-modeling', 'business-valuation', 'consulting')","Marketing
"
1433,"('financial-modeling', 'business-valuation', 'consulting')","Branding
"
1434,"('financial-modeling', 'business-valuation', 'consulting')",Law
1435,"('financial-modeling', 'business-valuation', 'advising')","Self Improvement
"
1436,"('financial-modeling', 'business-valuation', 'advising')","Create Business & Startup
"
1437,"('financial-modeling', 'business-valuation', 'advising')","Finance & Accounting
"
1438,"('financial-modeling', 'business-valuation', 'advising')","Company’s Trade Registration 
"
1439,"('financial-modeling', 'business-valuation', 'advising')","Marketing
"
1440,"('financial-modeling', 'business-valuation', 'advising')","Branding
"
1441,"('financial-modeling', 'business-valuation', 'advising')",Law
1442,"('financial-modeling', 'business-valuation', 'career-growth')","Self Improvement
"
1443,"('financial-modeling', 'business-valuation', 'career-growth')","Create Business & Startup
"
1444,"('financial-modeling', 'business-valuation', 'career-growth')","Finance & Accounting
"
1445,"('financial-modeling', 'business-valuation', 'career-growth')","Company’s Trade Registration 
"
1446,"('financial-modeling', 'business-valuation', 'career-growth')","Marketing
"
1447,"('financial-modeling', 'business-valuation', 'career-growth')","Branding
"
1448,"('financial-modeling', 'business-valuation', 'career-growth')",Law
1449,"('financial-modeling', 'business-valuation', 'startup')","Self Improvement
"
1450,"('financial-modeling', 'business-valuation', 'startup')","Create Business & Startup
"
1451,"('financial-modeling', 'business-valuation', 'startup')","Finance & Accounting
"
1452,"('financial-modeling', 'business-valuation', 'startup')","Company’s Trade Registration 
"
1453,"('financial-modeling', 'business-valuation', 'startup')","Marketing
"
1454,"('financial-modeling', 'business-valuation', 'startup')","Branding
"
1455,"('financial-modeling', 'business-valuation', 'startup')",Law
1456,"('financial-modeling', 'business-valuation', 'valuation')","Self Improvement
"
1457,"('financial-modeling', 'business-valuation', 'valuation')","Create Business & Startup
"
1458,"('financial-modeling', 'business-valuation', 'valuation')","Finance & Accounting
"
1459,"('financial-modeling', 'business-valuation', 'valuation')","Company’s Trade Registration 
"
1460,"('financial-modeling', 'business-valuation', 'valuation')","Marketing
"
1461,"('financial-modeling', 'business-valuation', 'valuation')","Branding
"
1462,"('financial-modeling', 'business-valuation', 'valuation')",Law
1463,"('financial-modeling', 'business-valuation', 'investment-banking')","Self Improvement
"
1464,"('financial-modeling', 'business-valuation', 'investment-banking')","Create Business & Startup
"
1465,"('financial-modeling', 'business-valuation', 'investment-banking')","Finance & Accounting
"
1466,"('financial-modeling', 'business-valuation', 'investment-banking')","Company’s Trade Registration 
"
1467,"('financial-modeling', 'business-valuation', 'investment-banking')","Marketing
"
1468,"('financial-modeling', 'business-valuation', 'investment-banking')","Branding
"
1469,"('financial-modeling', 'business-valuation', 'investment-banking')",Law
1470,"('valuation', 'consulting', 'advising')","Self Improvement
"
1471,"('valuation', 'consulting', 'advising')","Create Business & Startup
"
1472,"('valuation', 'consulting', 'advising')","Finance & Accounting
"
1473,"('valuation', 'consulting', 'advising')","Company’s Trade Registration 
"
1474,"('valuation', 'consulting', 'advising')","Marketing
"
1475,"('valuation', 'consulting', 'advising')","Branding
"
1476,"('valuation', 'consulting', 'advising')",Law
1477,"('valuation', 'consulting', 'career-growth')","Self Improvement
"
1478,"('valuation', 'consulting', 'career-growth')","Create Business & Startup
"
1479,"('valuation', 'consulting', 'career-growth')","Finance & Accounting
"
1480,"('valuation', 'consulting', 'career-growth')","Company’s Trade Registration 
"
1481,"('valuation', 'consulting', 'career-growth')","Marketing
"
1482,"('valuation', 'consulting', 'career-growth')","Branding
"
1483,"('valuation', 'consulting', 'career-growth')",Law
1484,"('valuation', 'consulting', 'startup')","Self Improvement
"
1485,"('valuation', 'consulting', 'startup')","Create Business & Startup
"
1486,"('valuation', 'consulting', 'startup')","Finance & Accounting
"
1487,"('valuation', 'consulting', 'startup')","Company’s Trade Registration 
"
1488,"('valuation', 'consulting', 'startup')","Marketing
"
1489,"('valuation', 'consulting', 'startup')","Branding
"
1490,"('valuation', 'consulting', 'startup')",Law
1491,"('valuation', 'consulting', 'financial-modeling')","Self Improvement
"
1492,"('valuation', 'consulting', 'financial-modeling')","Create Business & Startup
"
1493,"('valuation', 'consulting', 'financial-modeling')","Finance & Accounting
"
1494,"('valuation', 'consulting', 'financial-modeling')","Company’s Trade Registration 
"
1495,"('valuation', 'consulting', 'financial-modeling')","Marketing
"
1496,"('valuation', 'consulting', 'financial-modeling')","Branding
"
1497,"('valuation', 'consulting', 'financial-modeling')",Law
1498,"('valuation', 'consulting', 'investment-banking')","Self Improvement
"
1499,"('valuation', 'consulting', 'investment-banking')","Create Business & Startup
"
1500,"('valuation', 'consulting', 'investment-banking')","Finance & Accounting
"
1501,"('valuation', 'consulting', 'investment-banking')","Company’s Trade Registration 
"
1502,"('valuation', 'consulting', 'investment-banking')","Marketing
"
1503,"('valuation', 'consulting', 'investment-banking')","Branding
"
1504,"('valuation', 'consulting', 'investment-banking')",Law
1505,"('valuation', 'consulting', 'business-valuation')","Self Improvement
"
1506,"('valuation', 'consulting', 'business-valuation')","Create Business & Startup
"
1507,"('valuation', 'consulting', 'business-valuation')","Finance & Accounting
"
1508,"('valuation', 'consulting', 'business-valuation')","Company’s Trade Registration 
"
1509,"('valuation', 'consulting', 'business-valuation')","Marketing
"
1510,"('valuation', 'consulting', 'business-valuation')","Branding
"
1511,"('valuation', 'consulting', 'business-valuation')",Law
1512,"('valuation', 'advising', 'consulting')","Self Improvement
"
1513,"('valuation', 'advising', 'consulting')","Create Business & Startup
"
1514,"('valuation', 'advising', 'consulting')","Finance & Accounting
"
1515,"('valuation', 'advising', 'consulting')","Company’s Trade Registration 
"
1516,"('valuation', 'advising', 'consulting')","Marketing
"
1517,"('valuation', 'advising', 'consulting')","Branding
"
1518,"('valuation', 'advising', 'consulting')",Law
1519,"('valuation', 'advising', 'career-growth')","Self Improvement
"
1520,"('valuation', 'advising', 'career-growth')","Create Business & Startup
"
1521,"('valuation', 'advising', 'career-growth')","Finance & Accounting
"
1522,"('valuation', 'advising', 'career-growth')","Company’s Trade Registration 
"
1523,"('valuation', 'advising', 'career-growth')","Marketing
"
1524,"('valuation', 'advising', 'career-growth')","Branding
"
1525,"('valuation', 'advising', 'career-growth')",Law
1526,"('valuation', 'advising', 'startup')","Self Improvement
"
1527,"('valuation', 'advising', 'startup')","Create Business & Startup
"
1528,"('valuation', 'advising', 'startup')","Finance & Accounting
"
1529,"('valuation', 'advising', 'startup')","Company’s Trade Registration 
"
1530,"('valuation', 'advising', 'startup')","Marketing
"
1531,"('valuation', 'advising', 'startup')","Branding
"
1532,"('valuation', 'advising', 'startup')",Law
1533,"('valuation', 'advising', 'financial-modeling')","Self Improvement
"
1534,"('valuation', 'advising', 'financial-modeling')","Create Business & Startup
"
1535,"('valuation', 'advising', 'financial-modeling')","Finance & Accounting
"
1536,"('valuation', 'advising', 'financial-modeling')","Company’s Trade Registration 
"
1537,"('valuation', 'advising', 'financial-modeling')","Marketing
"
1538,"('valuation', 'advising', 'financial-modeling')","Branding
"
1539,"('valuation', 'advising', 'financial-modeling')",Law
1540,"('valuation', 'advising', 'investment-banking')","Self Improvement
"
1541,"('valuation', 'advising', 'investment-banking')","Create Business & Startup
"
1542,"('valuation', 'advising', 'investment-banking')","Finance & Accounting
"
1543,"('valuation', 'advising', 'investment-banking')","Company’s Trade Registration 
"
1544,"('valuation', 'advising', 'investment-banking')","Marketing
"
1545,"('valuation', 'advising', 'investment-banking')","Branding
"
1546,"('valuation', 'advising', 'investment-banking')",Law
1547,"('valuation', 'advising', 'business-valuation')","Self Improvement
"
1548,"('valuation', 'advising', 'business-valuation')","Create Business & Startup
"
1549,"('valuation', 'advising', 'business-valuation')","Finance & Accounting
"
1550,"('valuation', 'advising', 'business-valuation')","Company’s Trade Registration 
"
1551,"('valuation', 'advising', 'business-valuation')","Marketing
"
1552,"('valuation', 'advising', 'business-valuation')","Branding
"
1553,"('valuation', 'advising', 'business-valuation')",Law
1554,"('valuation', 'career-growth', 'consulting')","Self Improvement
"
1555,"('valuation', 'career-growth', 'consulting')","Create Business & Startup
"
1556,"('valuation', 'career-growth', 'consulting')","Finance & Accounting
"
1557,"('valuation', 'career-growth', 'consulting')","Company’s Trade Registration 
"
1558,"('valuation', 'career-growth', 'consulting')","Marketing
"
1559,"('valuation', 'career-growth', 'consulting')","Branding
"
1560,"('valuation', 'career-growth', 'consulting')",Law
1561,"('valuation', 'career-growth', 'advising')","Self Improvement
"
1562,"('valuation', 'career-growth', 'advising')","Create Business & Startup
"
1563,"('valuation', 'career-growth', 'advising')","Finance & Accounting
"
1564,"('valuation', 'career-growth', 'advising')","Company’s Trade Registration 
"
1565,"('valuation', 'career-growth', 'advising')","Marketing
"
1566,"('valuation', 'career-growth', 'advising')","Branding
"
1567,"('valuation', 'career-growth', 'advising')",Law
1568,"('valuation', 'career-growth', 'startup')","Self Improvement
"
1569,"('valuation', 'career-growth', 'startup')","Create Business & Startup
"
1570,"('valuation', 'career-growth', 'startup')","Finance & Accounting
"
1571,"('valuation', 'career-growth', 'startup')","Company’s Trade Registration 
"
1572,"('valuation', 'career-growth', 'startup')","Marketing
"
1573,"('valuation', 'career-growth', 'startup')","Branding
"
1574,"('valuation', 'career-growth', 'startup')",Law
1575,"('valuation', 'career-growth', 'financial-modeling')","Self Improvement
"
1576,"('valuation', 'career-growth', 'financial-modeling')","Create Business & Startup
"
1577,"('valuation', 'career-growth', 'financial-modeling')","Finance & Accounting
"
1578,"('valuation', 'career-growth', 'financial-modeling')","Company’s Trade Registration 
"
1579,"('valuation', 'career-growth', 'financial-modeling')","Marketing
"
1580,"('valuation', 'career-growth', 'financial-modeling')","Branding
"
1581,"('valuation', 'career-growth', 'financial-modeling')",Law
1582,"('valuation', 'career-growth', 'investment-banking')","Self Improvement
"
1583,"('valuation', 'career-growth', 'investment-banking')","Create Business & Startup
"
1584,"('valuation', 'career-growth', 'investment-banking')","Finance & Accounting
"
1585,"('valuation', 'career-growth', 'investment-banking')","Company’s Trade Registration 
"
1586,"('valuation', 'career-growth', 'investment-banking')","Marketing
"
1587,"('valuation', 'career-growth', 'investment-banking')","Branding
"
1588,"('valuation', 'career-growth', 'investment-banking')",Law
1589,"('valuation', 'career-growth', 'business-valuation')","Self Improvement
"
1590,"('valuation', 'career-growth', 'business-valuation')","Create Business & Startup
"
1591,"('valuation', 'career-growth', 'business-valuation')","Finance & Accounting
"
1592,"('valuation', 'career-growth', 'business-valuation')","Company’s Trade Registration 
"
1593,"('valuation', 'career-growth', 'business-valuation')","Marketing
"
1594,"('valuation', 'career-growth', 'business-valuation')","Branding
"
1595,"('valuation', 'career-growth', 'business-valuation')",Law
1596,"('valuation', 'startup', 'consulting')","Self Improvement
"
1597,"('valuation', 'startup', 'consulting')","Create Business & Startup
"
1598,"('valuation', 'startup', 'consulting')","Finance & Accounting
"
1599,"('valuation', 'startup', 'consulting')","Company’s Trade Registration 
"
1600,"('valuation', 'startup', 'consulting')","Marketing
"
1601,"('valuation', 'startup', 'consulting')","Branding
"
1602,"('valuation', 'startup', 'consulting')",Law
1603,"('valuation', 'startup', 'advising')","Self Improvement
"
1604,"('valuation', 'startup', 'advising')","Create Business & Startup
"
1605,"('valuation', 'startup', 'advising')","Finance & Accounting
"
1606,"('valuation', 'startup', 'advising')","Company’s Trade Registration 
"
1607,"('valuation', 'startup', 'advising')","Marketing
"
1608,"('valuation', 'startup', 'advising')","Branding
"
1609,"('valuation', 'startup', 'advising')",Law
1610,"('valuation', 'startup', 'career-growth')","Self Improvement
"
1611,"('valuation', 'startup', 'career-growth')","Create Business & Startup
"
1612,"('valuation', 'startup', 'career-growth')","Finance & Accounting
"
1613,"('valuation', 'startup', 'career-growth')","Company’s Trade Registration 
"
1614,"('valuation', 'startup', 'career-growth')","Marketing
"
1615,"('valuation', 'startup', 'career-growth')","Branding
"
1616,"('valuation', 'startup', 'career-growth')",Law
1617,"('valuation', 'startup', 'financial-modeling')","Self Improvement
"
1618,"('valuation', 'startup', 'financial-modeling')","Create Business & Startup
"
1619,"('valuation', 'startup', 'financial-modeling')","Finance & Accounting
"
1620,"('valuation', 'startup', 'financial-modeling')","Company’s Trade Registration 
"
1621,"('valuation', 'startup', 'financial-modeling')","Marketing
"
1622,"('valuation', 'startup', 'financial-modeling')","Branding
"
1623,"('valuation', 'startup', 'financial-modeling')",Law
1624,"('valuation', 'startup', 'investment-banking')","Self Improvement
"
